totaldebt_invcap_subw_leverage_ratio,rect_turn_subw_asset_liabilities,leverage_ratio_subw_debt_ratio,asset_liabilities_subw_debt_ratio,capitalization_ratio_subw_debt_ratio2,totaldebt_invcap_subw_debt_ratio2,roe_subw_roa,asset_turnover_subw_roa,longtermdebt_invcap_subw_capitalization_ratio,label
-6.6725927329522445,-0.31563288790366073,13.323145916757207,-0.07172271300342485,0.016227869489112104,1.583793495083236,0.045051861901711864,0.04936471880148717,0.0,0
-7.939741161447194,-0.3117552941966864,14.20585047085142,-0.06625835252602741,0.23994064173187188,0.6585579687032748,0.0569076150337413,0.04000244454603271,0.0,0
-6.371730453423197,-0.3187169213179619,11.381321015333798,-0.07621672312983539,0.23646324112706207,0.5740347427955792,0.08061912129780018,0.03404463365619805,0.0,0
-5.046280961191758,-0.33367777368651,8.679406791993685,-0.10417808019143801,0.2637028791980717,0.30374121823514116,0.04386628658850891,0.027235706924958438,0.0,0
-6.406279231933709,-0.3369261987982484,11.348164855612328,-0.09191384910673196,0.25616851122098394,0.509399334748518,0.02845380751687065,0.025959033162851013,0.0,0
-7.138281476625196,-0.328396058504836,12.650013315619454,-0.0767941374389032,0.28804468343173983,0.5157272767950833,0.030824958143276536,0.031065728211280723,0.0,0
-7.417910652694658,-0.3297580262736531,12.971565506125778,-0.07414996362443213,0.3228186894798372,0.40589228270112604,0.04228551950423833,0.03276795989409062,0.0,0
-6.629766642923588,-0.33629108745679487,11.448884510615281,-0.07906565991739194,0.3274552236195835,0.3127811354445203,0.021735547408720635,0.03021461236987577,0.0,0
-5.634329962089441,-0.3481282859284827,9.667835704445032,-0.09510317174244852,0.21965580487048172,0.2996732554909205,0.020154780324450044,0.02340568563863616,0.0,0
-5.584666092980581,-0.35533353665214396,9.740403903080704,-0.09582228536644746,0.2486341432438962,0.39142841516611937,-0.031220149914344186,0.020001222273016355,0.0,0
-5.491456367624092,-0.35209167436460714,9.722887441341058,-0.09668247353317222,0.24979327677883278,0.4727876700505322,0.022525930950855935,0.014894527224586647,0.0,0
-5.701628103563044,-0.33573472348243805,9.918070872154235,-0.09331047272463715,0.2984768852461691,0.35481675046813355,0.04386628658850891,0.02042678019371883,0.0,0
-6.440468127334738,-0.3367681231260023,11.246194024770828,-0.08258616075972007,0.3158638882702178,0.36204868423563696,0.05651242326267366,0.023831243559338636,0.0,0
-5.566671937506355,-0.3396095306437562,9.70849891919778,-0.09061226671758604,0.30195428585097883,0.35120078358438195,0.0584883821180119,0.022980127717933684,0.0,0
-4.880014964609916,-0.33904228033242934,8.28528640285169,-0.11135761491726395,0.07302541270100447,0.25718564460683824,0.07311047764751487,0.022554569797231208,0.002409299393819594,0
-4.7925633690051805,-0.34405676654674067,8.061325927751955,-0.11367124916303063,0.08113934744556052,0.2092740833971285,0.0652066422261619,0.02042678019371883,0.007227898181458782,0
-4.904487016054862,-0.34137826232181867,8.229609078036393,-0.1117211785092358,0.06433191118898013,0.19300223242024594,0.06757779285256779,0.021277896035123783,0.005621698585579053,0
-4.735701837706627,-0.3320412229921493,8.143277945176719,-0.11191368664891974,0.12460685500568226,0.3331209491656235,0.077457587129259,0.027235706924958438,0.07308208161252759,0
-4.991938611659597,-0.3177242108945218,8.660639154415495,-0.10497645913819596,0.13214122298277,0.38374448553814705,0.08299027192420606,0.03404463365619805,0.07468828120840737,0
-4.92032187287218,-0.296748677826011,8.32031932633098,-0.10833813733964091,0.08751458188771173,0.23322986400198337,0.09998351808011492,0.04298134999095003,0.0,0
-4.940115443893828,-0.3071005535996615,8.768865864449726,-0.10390457514754309,0.03129660544328763,0.5139192933532075,0.08931334026128843,0.04340690791165252,0.0,0
-4.867778938887442,-0.3251948992088806,8.808903491283196,-0.10384607575213198,0.06259321088657525,0.6314382170751371,0.08931334026128843,0.03659798118041291,0.03533639110935402,0
-5.228741697700402,-0.3241531123854336,9.53208312596279,-0.09742329187408602,0.023182670698731575,0.6947176375407915,0.08338546369527372,0.041279118308140135,0.0,0
-4.476585998877783,-0.3388149574241605,8.198955269992016,-0.11003037445496376,0.00115913353493658,0.6689538734940608,0.004742301252811775,0.04085356038743766,0.0,0
-5.451509342471312,-0.3335172271249046,9.808592986281461,-0.10055423745881809,0.04114924049024854,0.6205903164238821,-0.15886709196919443,0.04468358167375994,0.0,0
-28.245425847891532,-0.19323832756416837,49.30883979709834,-0.037688920010782744,0.38946886773869055,0.474143657631939,-0.26161695244678296,0.04638581335656984,-0.03694259070523378,0
-5.771445426803039,-0.3351479800357556,11.195521403309712,-0.0936212120713345,0.08229848098049708,1.174737241358827,0.05058454669665893,0.023405685638636157,0.0,0
-6.226337677191457,-0.32343268324213953,12.46233693983755,-0.08682997571802827,0.06549104472391673,1.5078581905244506,0.05058454669665893,0.030640170290578243,0.022486794342316166,0
-5.7235809732416,-0.32706737634823463,11.081664402002028,-0.08930077769240048,0.08461674805037026,1.1462615021492826,0.04742301252811775,0.02808682276636339,0.0,0
-5.386010616545132,-0.3290066363575741,10.415413267976275,-0.08877148226195848,0.06896844532872647,1.0929259906139455,0.03003457460114124,0.02638459108355349,0.0,0
-5.357939734005341,-0.322607205785215,10.92401624634523,-0.08497216336510156,0.0115913353493658,1.479834447175375,0.03042976637220889,0.02638459108355349,0.0,0
-4.980062469046609,-0.32318608790423825,10.202087787504182,-0.09198439698127847,-0.008113934744556043,1.4341828652680102,0.04742301252811775,0.027235706924958438,0.0,0
-4.793643018333634,-0.318201040354277,10.008781120448823,-0.09218390566905446,-0.04462664109505828,1.5281980042455539,0.045051861901711864,0.03191684405268567,0.0,0
-4.596067191226639,-0.30838128136761644,9.880535596997856,-0.09210563867681683,-0.08751458188771172,1.6809726050840623,0.04465667013064421,0.038300212863222806,0.0,0
-4.48270401173902,-0.3000796001276975,9.403212014592551,-0.10033772126448041,-0.10548115167922868,1.492490331268506,0.033986492311817725,0.045109139594462416,0.0,0
-4.492780738804585,-0.30121004541859264,9.338150870988159,-0.0979881144947644,-0.11185638612137988,1.4377988321517619,0.03201053345647948,0.045109139594462416,0.0,0
-4.515813257811594,-0.3140202825118274,9.347534689777254,-0.09990294832242876,-0.10721985198163356,1.4165550267097207,0.03991436887783244,0.03532130741830548,0.0,0
-4.61370146359138,-0.31264280264602545,9.141090676417162,-0.09843406319237465,-0.08287804774796541,1.1584653903819446,0.04386628658850892,0.038300212863222806,0.0,0
-4.4589517265130425,-0.32701860255788084,8.82641995302284,-0.10305670951146953,-0.006375234442151174,1.107841854009421,0.06283549159975602,0.032342401973388155,0.0,0
-8.248160986275417,-0.19765042378190062,14.922148638419012,-0.06800948298581513,0.2654415795004766,0.7390132318667496,-0.032800916998614774,0.07106817275731343,0.0,0
-12.660687791664957,-0.2658155689994544,23.022261017165892,-0.04279850041041115,0.2752942145474375,1.07349016861378,-0.1387123116447444,0.04213023414954509,0.0,0
-8.16538787109398,-0.17899596473788018,14.690681108287999,-0.06517613695635978,0.27007811364022294,0.6938136458198536,0.05097973846772658,0.057875877215536685,0.0,0
-4.847265601646826,-0.30641847506560355,8.912751085882515,-0.12276023293048986,0.3118069208979397,0.6933616499593847,0.04584224544384716,0.026810149004255962,0.5661853575476041,0
-4.752976226961884,-0.3382894915262174,8.738212056405347,-0.09742895234289177,0.21733753780060855,0.6653379066103091,0.04742301252811775,0.02042678019371883,0.09075027716720462,0
-4.858781861150329,-0.3434715528190353,8.72194677050425,-0.10419787715092681,0.2335654072897207,0.5093993347485178,0.03596245116715596,0.020852338114421307,0.0,0
-3.478630136277245,-0.3484176767946567,5.98124609616921,-0.1487703905070546,0.00173870030240487,0.3308609698632788,0.048608587841320695,0.017447874748801502,0.0,0
-3.782731363791653,-0.3487686463695959,6.879590348245246,-0.13406331885886946,-0.027819204838477895,0.5839786517258964,0.04663262898598245,0.021703453955826256,0.0,0
-4.3909338188204705,-0.3332067898479581,7.976245970730826,-0.11535253074276276,-0.026660071303541318,0.6210423122843511,0.05058454669665893,0.030214612369875767,0.0,0
-4.610462515606019,-0.3200252550592301,8.31844256257316,-0.1117864280544794,-0.02608050453607303,0.5975385275399651,0.05374608086520012,0.037874654942520326,0.0,0
-4.736421603925597,-0.30081410768679345,8.639994753079485,-0.10606894511466497,-0.035353572815565656,0.6689538734940608,0.054141272636267765,0.04723692919797479,0.0,0
-4.736781487035082,-0.30523623061263694,8.768865864449726,-0.10460252318573388,-0.04520620786252659,0.757093066285508,0.05058454669665893,0.044258023753057464,0.0,0
-4.6306159697371525,-0.3203742890196096,8.806401139606105,-0.10360003621638775,-0.061434077351638694,0.9080596836821409,0.05097973846772658,0.03361907573549557,0.0,0
-4.4924208556951015,-0.3165100597871,8.731330589293345,-0.10550641930668939,-0.07418454623594106,1.0192506653575049,0.0379384100224942,0.03915132870462776,0.0,0
-4.65364848874416,-0.3140657725344364,9.264331496513945,-0.09755843923715585,-0.08519631481783856,1.1955290509403993,0.010274986047758845,0.04000244454603271,0.0,0
-2.716397710389059,-0.34207542277602526,5.257440873570342,-0.16793737896809416,-0.09446938309733117,0.7173174305642395,0.037148026480358906,0.03276795989409061,0.0,0
-2.7599435666366845,-0.3458858233685502,5.569609245287572,-0.15938481352359557,-0.08229848098049712,0.8714480189841549,0.03556725939608831,0.03021461236987577,0.0,0
-4.0162955018470985,-0.3382069327271184,7.464515052765506,-0.12171203155831582,0.034194439280629076,0.6978816085640742,0.036752834709291256,0.0314912861319832,0.0,0
-4.396691948572222,-0.3332773634927597,7.998141547905381,-0.11388010414937218,0.0602749438167021,0.6174263454005994,0.051374930238794234,0.034470191576900525,0.0,0
-4.727784409297969,-0.3302402443596744,8.45169278937831,-0.10867604938349458,0.09562851663226776,0.5378750739580623,-0.00197595885533824,0.041279118308140135,0.0,0
-4.241222445274915,-0.3452615255203059,7.356288342731277,-0.14003592500029108,-0.029557905140882766,0.3738005766078299,0.046632628985982465,0.022129011876528732,0.0,0
-4.264974730500893,-0.3376086730804994,7.478903574908786,-0.12689062971152854,0.06317277765404357,0.42352012125941557,0.051374930238794234,0.023831243559338633,0.0,0
-4.2030748356695575,-0.3359620503771813,7.291852787046158,-0.12318475504084832,0.13503905682011147,0.36295267595657493,0.045447053672779514,0.022554569797231205,0.0,0
-4.3477478456823295,-0.33890855368385264,7.716626984232529,-0.117581686977566,0.09852635046960921,0.48273157898084923,0.05295569732306482,0.02510791732144606,0.0,0
-4.365742001156555,-0.3344207463429443,7.812967523800571,-0.11563776209213586,0.08229848098049712,0.5274791691672762,0.051374930238794234,0.02978905444917329,0.0,0
-3.9720298793805044,-0.3127392720665918,7.193635483720295,-0.12393569126584518,0.04462664109505828,0.5686107924699517,0.04979416315452364,0.04213023414954508,0.0,0
-3.8550678687980393,-0.30965883916355236,7.034110564305679,-0.12760607952776432,0.02839877160594618,0.5966345358190271,0.047423012528117744,0.04340690791165252,0.0,0
-3.878820154024017,-0.31711306080149354,7.274336325306513,-0.1256230068726989,0.07128671239859961,0.7403692194481565,0.046632628985982465,0.037874654942520326,0.059429385047549944,0
-4.169245823378014,-0.31888868364429146,8.103240318343246,-0.11656913595568465,-0.05563840967695579,0.9650111621012297,0.04860858784132069,0.03872577078392528,0.0,0
-3.982466489555555,-0.3325380482454503,7.601518807086295,-0.11547872575632089,-0.01448916918670725,0.834836354286169,0.05848838211801189,0.031065728211280723,0.0,0
-4.64249211235014,-0.33218210499999684,8.574308021555819,-0.1081526069104229,0.039410540187843686,0.723645372610805,0.04386628658850892,0.03234240197338815,0.0,0
-4.411087272951603,-0.3274591467645833,8.098861202908335,-0.11057323054165408,0.03245573897822421,0.6721178445173436,0.05097973846772658,0.03574686533900795,0.0,0
-4.454633129199228,-0.32944546420581294,8.20583673710402,-0.11096547166722968,0.03013747190835105,0.6942656416803226,0.03398649231181772,0.03617242325971042,0.0,0
-4.2430218608223385,-0.32997191113888297,7.582751169508105,-0.11704406560107665,0.03941054018784368,0.520247235399773,0.04109994419103539,0.03276795989409061,0.0,0
-3.7604186110036144,-0.3377113121139215,6.691288384544072,-0.13119977577803138,0.027239638071009608,0.4782116203761596,0.04070475241996774,0.025959033162851013,0.0,0
-3.521096343196416,-0.35375606116058,6.519251706743995,-0.1436566919940253,0.027819204838477888,0.6314382170751371,0.04189032773317068,0.01957566435231388,0.0,0
-3.708595443237845,-0.34817265502695155,6.668767219450244,-0.13353761546079346,0.04462664109505828,0.5193432436788351,0.02845380751687065,0.026384591083553486,0.0,0
-3.7593389616751605,-0.34413630685985064,6.968423832782013,-0.13179411113693282,0.09678765016720434,0.6431901094473301,0.04030956064890009,0.02510791732144606,0.0,0
-3.8709027256153576,-0.34285734908656135,7.052878201883869,-0.12891569994574043,0.16517652872846253,0.5518869456326001,0.05177012200986188,0.02638459108355349,0.0,0
-4.500698167213245,-0.3338353097350753,7.94809451436354,-0.11513581308793588,0.25674807798845223,0.3941403903289331,0.011065369589894142,0.027235706924958438,0.0,0
-4.101227915685443,-0.33880865879449434,7.1442140380977275,-0.12469753001051415,0.26486201273300836,0.3290529864214029,0.06164991628655307,0.02638459108355349,0.0,0
-3.9112096338776223,-0.34860011308758887,6.781998632838657,-0.13123713079400184,0.26602114626794493,0.30690518925842386,0.0659970257682972,0.02042678019371883,0.0,0
-4.216750393829969,-0.3541411683660518,7.315625127978532,-0.12739519117705206,0.2770329148498424,0.31052115614217557,0.06718260108150015,0.01702231682809903,0.0,0
-4.462910440717372,-0.3541427625934339,7.744778440599814,-0.11924248402213151,0.28630598312933503,0.3064531933979549,0.06244029982868837,0.015320085145289123,0.0,0
-4.363582702499648,-0.3550202099060186,7.610277037956116,-0.12121725927818235,0.26428244596554,0.3480368125610992,0.07034413525004132,0.016596758907396553,0.0,0
-4.459671492732011,-0.35197548675408097,7.909933651287886,-0.11681172048482055,0.22950843991744263,0.44340793912004983,0.07073932702110897,0.019575664352313876,0.0,0
-7.465775106256099,-0.34435822084707424,12.979698149076327,-0.08824955522851825,0.11707248702859449,0.4040842992592502,0.04742301252811775,0.022129011876528732,0.0,0
-8.016396263767394,-0.33631010330243405,14.008790276280422,-0.08318660436802865,0.09910591723707751,0.45696781493411864,0.05058454669665893,0.026810149004255962,0.0016061995958797295,0
-7.283314369747453,-0.3285655579632924,13.084171331594918,-0.08043812948296082,0.10142418430695067,0.6929096540989157,0.048608587841320695,0.02638459108355349,0.0,0
-7.416111237147236,-0.32897241935995897,13.316890037564477,-0.06993499503503647,0.12054988763340423,0.6938136458198536,0.04386628658850892,0.024682359400743585,0.0,0
-7.504642482080426,-0.3325560214468116,13.166748936938957,-0.07147518249693463,0.12286815470327736,0.4886075251669458,0.04663262898598246,0.025959033162851013,0.0,0
-7.647875959655259,-0.3307120921759665,13.522082875086024,-0.07058776943276518,0.11939075409846761,0.5622828504233862,0.06085953274441778,0.026810149004255962,0.0,0
-7.063425789852419,-0.3242180647388227,12.589956875369245,-0.07636310578941814,0.10200375107441896,0.6165223536796615,0.0659970257682972,0.03106572821128072,0.0,0
-6.9586998049924285,-0.3120127236849829,12.433559895550992,-0.07417838668162853,0.08519631481783856,0.6341501922379509,0.06244029982868837,0.038300212863222806,0.0,0
-6.20510457373187,-0.3096410323068986,11.146725545606419,-0.08515326900422288,0.056217976444424084,0.6459020846101438,0.05374608086520012,0.04596025543586737,0.0,0
-5.866814450816434,-0.32330505191303077,10.601838467919631,-0.08817398878559093,-0.00115913353493658,0.6775417948429711,0.05097973846772658,0.03957688662533023,0.0,0
-6.238213819804445,-0.32768901014431134,11.006593851689265,-0.08580604421758124,0.06375234442151184,0.5121113099113317,0.054141272636267765,0.037023539101115374,0.0,0
-6.972375363152839,-0.3115691037320217,11.70037085416303,-0.0854144221548044,0.1588012942863113,0.11616293614052273,0.00948460250562355,0.04681137127727232,-0.013652696564977656,0
-6.4706983085314365,-0.31988015789823837,10.807031305441177,-0.09514728343328745,0.13735732388998462,0.0994390893031712,-0.0031615341685411833,0.044258023753057464,-0.013652696564977699,0
-6.7427699393017235,-0.32253268045699107,11.262459310671925,-0.08969821437796054,0.1049015849117604,0.08904318451238512,0.017783629698044156,0.04042800246673518,-0.013652696564977699,0
-5.292800891188644,-0.3228664734006499,8.819538485910837,-0.11573396069917108,0.0666501782588533,0.1346947664197501,0.04109994419103538,0.038725770783925285,-0.008030997979398647,0
-5.29639972228349,-0.3268509720311384,8.751974990629353,-0.11083573682159424,0.05795667674682895,0.08768719693097825,0.05018935492559128,0.041704676228842615,-0.002409299393819594,0
-5.238818424765969,-0.32852358908486257,8.633738873886756,-0.10562818953015071,0.04462664109505829,0.0754833086983163,0.006323068337082366,0.045109139594462416,0.0,0
-10.914534944446128,-0.3188909490490119,18.61061501045265,-0.04887698504990357,0.13561862358757973,0.1685944559549221,-0.3920302368991067,0.04851360296008222,0.0,0
-4.3963320654627385,-0.3496946547397604,7.273085149467968,-0.13859427373960648,0.07012757886366303,0.135598758140688,0.05097973846772658,0.017873432669503975,0.0,0
-4.3952524161342845,-0.34631083808274293,7.385065387017835,-0.1375037216207078,0.049263175234804606,0.21198605855994226,0.05097973846772658,0.021277896035123783,0.0008030997979398647,0
-4.115263356955338,-0.339718003701365,6.84705977644305,-0.13163787077908104,0.07824151360821908,0.17944235660617713,0.04939897138345599,0.022980127717933684,0.021683694544376325,0
-4.013416436971223,-0.3409206603532564,6.80326862209394,-0.13108204128939002,0.09852635046960923,0.2675815493976243,0.05177012200986188,0.022129011876528732,0.03774569050317362,0
-4.072797150036166,-0.3403748985889618,7.042868795175502,-0.12822249560878515,0.09968548400454579,0.35888471321235427,0.05335088909413247,0.02340568563863616,0.04497358868463238,0
-4.2397829128369775,-0.3234992968681633,7.363795397762553,-0.1236832237539254,0.22313320547529147,0.3823884979567402,0.05651242326267366,0.034470191576900525,0.26421983352221523,0
-4.1631278105167775,-0.31145215035599016,7.567737059445553,-0.1210389063886604,0.14663039216947724,0.610194411633096,0.058883573889079534,0.04042800246673518,0.1461641632250553,0
-4.127139499568327,-0.3012411841331018,7.649063488951044,-0.11763330327553467,0.1703926296356771,0.7073735216339224,0.06441625868402662,0.041704676228842615,0.22165554423140243,0
-4.005499008562563,-0.3176899250396203,7.227417231361037,-0.12365877444370617,0.09157154925998975,0.5622828504233862,0.06323068337082367,0.035746865339007956,0.061838684441369536,0
-3.8852980499947383,-0.3199943134940039,6.969049420701286,-0.13047626998911624,0.057377109979360665,0.5270271733068074,0.06639221753936485,0.03915132870462776,0.03212399191759454,0
-3.950077009701949,-0.31792686187468905,7.015342926727489,-0.1266389109474997,0.014489169186707234,0.47956760795756653,0.06441625868402662,0.04085356038743766,0.0,0
-3.974549061146895,-0.3164569276929278,7.295606314561795,-0.12740883747439916,-0.00115913353493658,0.6391221467031095,0.07192490233431192,0.04085356038743766,0.0,0
-3.8111621294409295,-0.3304738434283896,6.94903060728455,-0.12877689366868444,-0.007534367977087762,0.5952785482376204,0.04900377961238834,0.034470191576900525,0.0,0
-3.7046367290335156,-0.3342800948258026,6.602454900007305,-0.13571195078927964,0.021443970396326707,0.48318357484131824,0.056512423262673646,0.03276795989409062,0.0,0
-3.619344432085687,-0.3297342411549182,6.484844371183979,-0.1377155348952856,0.03477400604809737,0.4999074216786697,0.05295569732306482,0.03574686533900795,0.0,0
-2.7728993585781265,-0.3354728400149358,4.994068359556406,-0.16857462459556458,0.011011768581897511,0.46781571558537366,0.05216531378092953,0.03617242325971042,0.0,0
-3.7841708962295915,-0.33333745560895367,6.586189614106207,-0.13848423226851192,0.035353572815565656,0.3819365020962712,0.05730280680480895,0.02638459108355349,0.0,0
-3.4843882660289967,-0.34093867523139626,6.085719278687802,-0.14580391661319825,0.0498427420022729,0.38781244828236766,0.05414127263626776,0.02425680148004111,0.0,0
-3.2742165300900443,-0.3484555892541076,6.008146376697948,-0.1496713454679936,0.023762237466199876,0.5722267593537034,0.052955697323064814,0.022129011876528732,0.0,0
-3.283573490936642,-0.3468170873616962,5.8817776170048015,-0.147615006445222,0.049263175234804606,0.4768556327947528,0.04030956064890009,0.026810149004255962,0.0,0
-3.2666589847908702,-0.3398135268778544,5.915559364645544,-0.15305922168932926,0.06201364411910698,0.5143712892136765,0.0592787656601472,0.030640170290578247,0.0,0
-3.380382047387975,-0.33587034479360933,6.110742795458722,-0.14581598956121894,0.14489169186707238,0.4917714961902284,0.04030956064890009,0.03191684405268567,0.0,0
-3.1169476112453154,-0.29910424137800784,5.510178392956636,-0.15605228265835278,0.17734743084529658,0.3864564607009608,0.09721717568264139,0.0489391608807847,0.0,0
-3.624742678727955,-0.33281040997989925,6.604331663765124,-0.1348511794474547,0.17560873054289175,0.519795239539304,0.051374930238794234,0.022129011876528732,0.0,0
-4.240142795946462,-0.33390066907126725,7.558353240656457,-0.1185454282826257,0.23414497405718898,0.43482001777113954,0.02489708157726182,0.029789054449173295,0.0,0
-3.8244778044918566,-0.3367910424549633,6.755723940229192,-0.1307598839451693,0.23588367435959384,0.37922452693345743,0.04386628658850891,0.02170345395582626,0.0,0
-3.855427751907524,-0.3399446808007694,6.875211232810336,-0.13459491681142066,0.22371277224275976,0.42035615023613276,0.047818204299185395,0.01829899059020645,0.0,0
-3.9223660102716416,-0.3316941424042611,7.135455807227905,-0.1241826222846448,0.1993709680090916,0.508043347167111,0.05018935492559128,0.016596758907396553,0.0,0
-5.903882411093338,-0.32575910856499873,10.284039804928945,-0.10185336235624766,0.16575609549593082,0.4013723240964365,0.02766342397473535,0.03106572821128072,-0.013652696564977699,0
-6.297234649759903,-0.3234368802749452,10.907125372524858,-0.09499571663253316,0.17444959700795512,0.3643086635379818,0.04663262898598246,0.03191684405268567,-0.012849596767037836,0
-5.950667215326324,-0.3195845778492429,10.151415166043067,-0.1001914601336947,0.17444959700795512,0.26125360735105885,0.045051861901711864,0.0365979811804129,-0.01124339717115806,0
-5.623173585695422,-0.32113048734871563,9.6315516051272,-0.10203941152583453,0.15184649307669185,0.29244132172341714,0.03240572522754713,0.037449097021817854,-0.011243397171158106,0
-5.220104503072775,-0.3329822205063292,9.271838551545223,-0.10424393330251955,0.07824151360821908,0.5274791691672763,0.054931656178403065,0.02510791732144606,0.0,0
-4.974664222404341,-0.32969219472143957,8.452943965216855,-0.11641453827566794,0.06780931179378988,0.25718564460683824,0.039519177106764794,0.030214612369875767,0.0008030997979398647,0
-4.436638973725003,-0.3336808639290395,7.355037166892731,-0.1311008089244363,0.061434077351638694,0.14644665879194302,0.03833360179356184,0.028512380687065863,0.0,0
-4.677760657079623,-0.3288011444707354,7.632798203049946,-0.12011855494232224,0.058536243514297245,0.05469149911674417,0.03240572522754712,0.025533475242148537,0.0,0
-5.084068687687631,-0.32482404944815535,8.487976888696144,-0.10872085109689959,0.03999010695531198,0.15774655530366705,0.03556725939608831,0.02425680148004111,0.0,0
-6.143204678900535,-0.3159449628968017,10.536777324315239,-0.09607832207310703,0.06838887856125817,0.304645209956079,0.04030956064890009,0.026810149004255962,0.0,0
-6.658917174791833,-0.3019083949294123,12.111382117125395,-0.07835344651905539,0.05505884290948751,0.7702009462391078,0.05335088909413247,0.030640170290578243,0.0,0
-6.4390285948968,-0.2774786694331789,12.11888917215667,-0.07720366746322167,0.02376223746619986,1.0368785039157942,0.07113451879217664,0.037023539101115374,0.0,0
-6.105776835514146,-0.25900757734267654,11.609660605868445,-0.07967678256288688,0.020284836861390133,1.0802701065208145,0.06836817639470309,0.04298134999095004,0.0,0
-4.910245145806614,-0.2827759989105469,9.061015422750218,-0.10299149259140626,-0.007534367977087762,0.7494091366575356,0.05335088909413247,0.03532130741830547,0.0,0
-5.320871773728436,-0.2918238209668853,9.527078422608607,-0.09725429751757221,-0.00057956676746829,0.5862386310282411,0.05374608086520012,0.034895749497603,0.0,0
-5.478140692573165,-0.30580770115080275,9.786071821187631,-0.09365422712267733,-0.013330035651770662,0.5790066972607378,0.054141272636267765,0.030640170290578247,0.0,0
-5.189874321876076,-0.32131636904281213,9.191137709959003,-0.10327338475356176,-0.01970527009392184,0.5130153016322696,0.043866286588508926,0.028937938607768342,0.0,0
-5.2892020600938,-0.3166162315617181,9.615286319226103,-0.09677344395504238,-0.002897833837341442,0.6829657451685985,0.04900377961238834,0.03234240197338815,0.0,0
