leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,asset_liabilities_mul_leverage_ratio,capitalization_ratio_mul_leverage_ratio,longtermdebt_invcap_mul_leverage_ratio,cash_debt_mul_leverage_ratio,leverage_ratio_mul_asset_liabilities,asset_liabilities_mul_asset_liabilities,roe_mul_asset_liabilities,asset_turnover_mul_asset_liabilities,debt_ratio_mul_asset_liabilities,debt_ratio2_mul_asset_liabilities,roa_mul_asset_liabilities,capitalization_ratio_mul_asset_liabilities,longtermdebt_invcap_mul_asset_liabilities,cash_debt_mul_asset_liabilities,debt_ebitda_mul_asset_liabilities,leverage_ratio_mul_roe,asset_liabilities_mul_roe,debt_ratio_mul_roe,debt_ratio2_mul_roe,longtermdebt_invcap_mul_roe,rect_turn_mul_roe,leverage_ratio_mul_asset_turnover,asset_turnover_mul_asset_turnover,debt_ratio_mul_asset_turnover,debt_ratio2_mul_asset_turnover,roa_mul_asset_turnover,capitalization_ratio_mul_asset_turnover,longtermdebt_invcap_mul_asset_turnover,totaldebt_invcap_mul_asset_turnover,leverage_ratio_mul_debt_ratio,asset_liabilities_mul_debt_ratio,roe_mul_debt_ratio,asset_turnover_mul_debt_ratio,debt_ratio_mul_debt_ratio,debt_ratio2_mul_debt_ratio,capitalization_ratio_mul_debt_ratio,longtermdebt_invcap_mul_debt_ratio,totaldebt_invcap_mul_debt_ratio,cash_debt_mul_debt_ratio,debt_ebitda_mul_debt_ratio,rect_turn_mul_debt_ratio,asset_liabilities_mul_debt_ratio2,roe_mul_debt_ratio2,asset_turnover_mul_debt_ratio2,debt_ratio_mul_debt_ratio2,debt_ratio2_mul_debt_ratio2,capitalization_ratio_mul_debt_ratio2,totaldebt_invcap_mul_debt_ratio2,cash_debt_mul_debt_ratio2,debt_ebitda_mul_debt_ratio2,rect_turn_mul_debt_ratio2,leverage_ratio_mul_roa,asset_liabilities_mul_roa,roe_mul_roa,debt_ratio_mul_roa,debt_ratio2_mul_roa,capitalization_ratio_mul_roa,totaldebt_invcap_mul_roa,debt_ebitda_mul_roa,rect_turn_mul_roa,leverage_ratio_mul_capitalization_ratio,asset_liabilities_mul_capitalization_ratio,roe_mul_capitalization_ratio,asset_turnover_mul_capitalization_ratio,debt_ratio_mul_capitalization_ratio,roa_mul_capitalization_ratio,capitalization_ratio_mul_capitalization_ratio,longtermdebt_invcap_mul_capitalization_ratio,totaldebt_invcap_mul_capitalization_ratio,cash_debt_mul_capitalization_ratio,debt_ebitda_mul_capitalization_ratio,rect_turn_mul_capitalization_ratio,leverage_ratio_mul_longtermdebt_invcap,debt_ratio_mul_longtermdebt_invcap,debt_ratio2_mul_longtermdebt_invcap,capitalization_ratio_mul_longtermdebt_invcap,longtermdebt_invcap_mul_longtermdebt_invcap,totaldebt_invcap_mul_longtermdebt_invcap,cash_debt_mul_longtermdebt_invcap,rect_turn_mul_longtermdebt_invcap,asset_liabilities_mul_totaldebt_invcap,roe_mul_totaldebt_invcap,asset_turnover_mul_totaldebt_invcap,debt_ratio2_mul_totaldebt_invcap,totaldebt_invcap_mul_totaldebt_invcap,cash_debt_mul_totaldebt_invcap,debt_ebitda_mul_totaldebt_invcap,rect_turn_mul_totaldebt_invcap,roe_mul_cash_debt,asset_turnover_mul_cash_debt,capitalization_ratio_mul_cash_debt,longtermdebt_invcap_mul_cash_debt,cash_debt_mul_cash_debt,leverage_ratio_mul_debt_ebitda,asset_liabilities_mul_debt_ebitda,roe_mul_debt_ebitda,asset_turnover_mul_debt_ebitda,debt_ratio_mul_debt_ebitda,debt_ratio2_mul_debt_ebitda,roa_mul_debt_ebitda,capitalization_ratio_mul_debt_ebitda,longtermdebt_invcap_mul_debt_ebitda,totaldebt_invcap_mul_debt_ebitda,debt_ebitda_mul_debt_ebitda,rect_turn_mul_debt_ebitda,leverage_ratio_mul_rect_turn,asset_turnover_mul_rect_turn,debt_ratio_mul_rect_turn,roa_mul_rect_turn,capitalization_ratio_mul_rect_turn,longtermdebt_invcap_mul_rect_turn,totaldebt_invcap_mul_rect_turn,cash_debt_mul_rect_turn,rect_turn_mul_rect_turn
13.634,1.072657944,0.041,0.106,0.932,0.061,0.014,0.297,0.297,0.625,0.031,4.426,0.176,14.624618408496,4.049298,4.049298,0.42265400000000003,14.624618408496,1.150595064826307,0.043978975704,0.113701742064,0.999717203808,0.06543213458399999,0.015017211216,0.31857940936799994,0.31857940936799994,0.033252396264,4.747584060144,0.558994,0.043978975704,0.038212,0.002501,0.012177,0.007216,1.445204,0.011236,0.098792,0.0064659999999999995,0.001484,0.031481999999999996,0.031481999999999996,0.06625,12.706888000000001,0.999717203808,0.038212,0.098792,0.8686240000000001,0.056852,0.276804,0.276804,0.5825,0.028892,4.125032,0.164032,0.06543213458399999,0.002501,0.0064659999999999995,0.056852,0.003721,0.018116999999999998,0.038125,0.0018909999999999999,0.269986,0.010735999999999999,0.19087600000000002,0.015017211216,0.0005740000000000001,0.013048,0.000854,0.004158,0.00875,0.061964000000000005,0.002464,4.049298,0.31857940936799994,0.012177,0.031481999999999996,0.276804,0.004158,0.088209,0.088209,0.18562499999999998,0.009207,1.314522,0.05227199999999999,4.049298,0.276804,0.018116999999999998,0.088209,0.088209,0.18562499999999998,0.009207,0.05227199999999999,0.6704112149999999,0.025625000000000002,0.06625,0.038125,0.390625,0.019375,2.7662500000000003,0.10999999999999999,0.001271,0.003286,0.009207,0.009207,0.0009609999999999999,60.344084,4.747584060144,0.18146600000000002,0.469156,4.125032,0.269986,0.061964000000000005,1.314522,1.314522,2.7662500000000003,19.589476,0.778976,2.399584,0.018656,0.164032,0.002464,0.05227199999999999,0.05227199999999999,0.10999999999999999,0.005456,0.030975999999999997
13.06,1.071594854,0.041,0.097,0.929,0.06,0.016,0.28,0.28,0.603,0.021,3.744,0.168,13.99502879324,3.6568000000000005,3.6568000000000005,0.27426,13.99502879324,1.1483155311192812,0.043935389014,0.103944700838,0.9955116193660001,0.06429569124,0.017145517664,0.30004655912,0.30004655912,0.022503491934000003,4.0120511333760005,0.53546,0.043935389014,0.038089000000000005,0.00246,0.011480000000000002,0.006888000000000001,1.26682,0.009409,0.09011300000000001,0.00582,0.001552,0.027160000000000004,0.027160000000000004,0.058491,12.132740000000002,0.9955116193660001,0.038089000000000005,0.09011300000000001,0.8630410000000001,0.05574,0.26012,0.26012,0.560187,0.019509000000000002,3.4781760000000004,0.15607200000000002,0.06429569124,0.00246,0.00582,0.05574,0.0036,0.016800000000000002,0.03618,0.00126,0.22464,0.01008,0.20896,0.017145517664,0.000656,0.014864,0.00096,0.0044800000000000005,0.009648,0.059904000000000006,0.0026880000000000003,3.6568000000000005,0.30004655912,0.011480000000000002,0.027160000000000004,0.26012,0.0044800000000000005,0.07840000000000001,0.07840000000000001,0.16884000000000002,0.005880000000000001,1.0483200000000001,0.047040000000000005,3.6568000000000005,0.26012,0.016800000000000002,0.07840000000000001,0.07840000000000001,0.16884000000000002,0.005880000000000001,0.047040000000000005,0.6461716969619999,0.024723000000000002,0.058491,0.03618,0.36360899999999996,0.012663,2.257632,0.101304,0.0008610000000000001,0.002037,0.005880000000000001,0.005880000000000001,0.00044100000000000004,48.896640000000005,4.0120511333760005,0.153504,0.36316800000000005,3.4781760000000004,0.22464,0.059904000000000006,1.0483200000000001,1.0483200000000001,2.257632,14.017536000000002,0.6289920000000001,2.19408,0.016296,0.15607200000000002,0.0026880000000000003,0.047040000000000005,0.047040000000000005,0.101304,0.0035280000000000003,0.028224000000000003
12.956,1.077459486,-0.012,0.101,0.928,0.066,0.014,0.275,0.275,0.667,-0.051,4.664,0.176,13.959565100615999,3.5629,3.5629,-0.6607559999999999,13.959565100615999,1.160918943971384,-0.012929513832,0.10882340808600001,0.999882403008,0.071112326076,0.015084432804,0.29630135865,0.29630135865,-0.054950433785999994,5.0252710427039995,-0.155472,-0.012929513832,-0.011136,-0.0007920000000000001,-0.0033000000000000004,-0.0021119999999999997,1.308556,0.010201000000000002,0.093728,0.006666000000000001,0.0014140000000000001,0.027775000000000005,0.027775000000000005,0.06736700000000001,12.023168,0.999882403008,-0.011136,0.093728,0.8611840000000001,0.061248000000000004,0.25520000000000004,0.25520000000000004,0.6189760000000001,-0.047328,4.328192,0.163328,0.071112326076,-0.0007920000000000001,0.006666000000000001,0.061248000000000004,0.0043560000000000005,0.018150000000000003,0.044022000000000006,-0.003366,0.307824,0.011616,0.181384,0.015084432804,-0.00016800000000000002,0.012992,0.000924,0.0038500000000000006,0.009338,0.06529599999999999,0.002464,3.5629,0.29630135865,-0.0033000000000000004,0.027775000000000005,0.25520000000000004,0.0038500000000000006,0.07562500000000001,0.07562500000000001,0.18342500000000003,-0.014025000000000001,1.2826,0.0484,3.5629,0.25520000000000004,0.018150000000000003,0.07562500000000001,0.07562500000000001,0.18342500000000003,-0.014025000000000001,0.0484,0.718665477162,-0.008004,0.06736700000000001,0.044022000000000006,0.44488900000000003,-0.034017,3.110888,0.117392,0.000612,-0.005151,-0.014025000000000001,-0.014025000000000001,0.0026009999999999996,60.42678399999999,5.0252710427039995,-0.055968,0.471064,4.328192,0.307824,0.06529599999999999,1.2826,1.2826,3.110888,21.752895999999996,0.8208639999999999,2.2802559999999996,0.017776,0.163328,0.002464,0.0484,0.0484,0.117392,-0.008976,0.030975999999999997
13.174,1.072884949,0.028,0.104,0.929,0.071,0.018,0.272,0.272,0.731,-0.005,3.838,0.186,14.134186318126,3.5833280000000003,3.5833280000000003,-0.06587,14.134186318126,1.1510821137907328,0.030040778572000004,0.111580034696,0.9967101176210001,0.076174831379,0.019311929082,0.29182470612800004,0.29182470612800004,-0.0053644247450000005,4.117732434262001,0.368872,0.030040778572000004,0.026012,0.0019879999999999997,0.007616,0.005208,1.370096,0.010816,0.09661600000000001,0.007383999999999999,0.0018719999999999997,0.028288,0.028288,0.076024,12.238646000000001,0.9967101176210001,0.026012,0.09661600000000001,0.8630410000000001,0.065959,0.252688,0.252688,0.679099,-0.004645000000000001,3.5655020000000004,0.172794,0.076174831379,0.0019879999999999997,0.007383999999999999,0.065959,0.0050409999999999995,0.019312,0.051900999999999996,-0.00035499999999999996,0.27249799999999996,0.013205999999999999,0.23713199999999998,0.019311929082,0.000504,0.016722,0.0012779999999999998,0.004896,0.013158,0.06908399999999999,0.003348,3.5833280000000003,0.29182470612800004,0.007616,0.028288,0.252688,0.004896,0.07398400000000001,0.07398400000000001,0.198832,-0.00136,1.0439360000000002,0.050592000000000005,3.5833280000000003,0.252688,0.019312,0.07398400000000001,0.07398400000000001,0.198832,-0.00136,0.050592000000000005,0.7842788977190001,0.020468,0.076024,0.051900999999999996,0.534361,-0.003655,2.805578,0.135966,-0.00014000000000000001,-0.00052,-0.00136,-0.00136,2.5e-05,50.561811999999996,4.117732434262001,0.107464,0.399152,3.5655020000000004,0.27249799999999996,0.06908399999999999,1.0439360000000002,1.0439360000000002,2.805578,14.730244,0.7138680000000001,2.450364,0.019344,0.172794,0.003348,0.050592000000000005,0.050592000000000005,0.135966,-0.00093,0.034596
12.939,1.076464574,0.064,0.11,0.928,0.062,0.023,0.27,0.27,0.626,0.015,2.662,0.199,13.928375122986001,3.4935300000000002,3.4935300000000002,0.194085,13.928375122986001,1.1587759790770016,0.06889373273600001,0.11841110314,0.9989591246720001,0.066740803588,0.024758685202000003,0.29064543498000006,0.29064543498000006,0.01614696861,2.865548695988,0.828096,0.06889373273600001,0.05939200000000001,0.003968,0.01728,0.012736,1.42329,0.0121,0.10208,0.00682,0.00253,0.0297,0.0297,0.06886,12.007392000000001,0.9989591246720001,0.05939200000000001,0.10208,0.8611840000000001,0.057536000000000004,0.25056,0.25056,0.580928,0.01392,2.470336,0.18467200000000003,0.066740803588,0.003968,0.00682,0.057536000000000004,0.0038439999999999998,0.01674,0.038812,0.0009299999999999999,0.165044,0.012338,0.297597,0.024758685202000003,0.001472,0.021344000000000002,0.001426,0.00621,0.014398,0.061225999999999996,0.004577,3.4935300000000002,0.29064543498000006,0.01728,0.0297,0.25056,0.00621,0.0729,0.0729,0.16902,0.00405,0.71874,0.05373000000000001,3.4935300000000002,0.25056,0.01674,0.0729,0.0729,0.16902,0.00405,0.05373000000000001,0.673866823324,0.040064,0.06886,0.038812,0.391876,0.009389999999999999,1.666412,0.124574,0.00096,0.00165,0.00405,0.00405,0.000225,34.443618,2.865548695988,0.170368,0.29281999999999997,2.470336,0.165044,0.061225999999999996,0.71874,0.71874,1.666412,7.086244,0.529738,2.5748610000000003,0.02189,0.18467200000000003,0.004577,0.05373000000000001,0.05373000000000001,0.124574,0.0029850000000000002,0.039601000000000004
12.672,1.075698521,0.077,0.099,0.927,0.061,0.023,0.224,0.224,0.643,0.035,2.64,0.183,13.631251658112001,2.838528,2.838528,0.4435200000000001,13.631251658112001,1.1571273080815876,0.08282878611700001,0.10649415357900001,0.9971725289670001,0.06561760978100001,0.024741065983,0.24095646870400003,0.24095646870400003,0.03764944823500001,2.83984409544,0.9757440000000001,0.08282878611700001,0.071379,0.004697,0.017248,0.014091,1.254528,0.009801,0.09177300000000001,0.006039,0.002277,0.022176,0.022176,0.063657,11.746944000000001,0.9971725289670001,0.071379,0.09177300000000001,0.8593290000000001,0.056547,0.20764800000000003,0.20764800000000003,0.5960610000000001,0.032445,2.44728,0.16964100000000001,0.06561760978100001,0.004697,0.006039,0.056547,0.003721,0.013664,0.039223,0.002135,0.16104000000000002,0.011163,0.291456,0.024741065983,0.001771,0.021321,0.001403,0.005152,0.014789,0.06072,0.004209,2.838528,0.24095646870400003,0.017248,0.022176,0.20764800000000003,0.005152,0.050176000000000005,0.050176000000000005,0.144032,0.007840000000000001,0.59136,0.040992,2.838528,0.20764800000000003,0.013664,0.050176000000000005,0.050176000000000005,0.144032,0.007840000000000001,0.040992,0.6916741490030001,0.049511,0.063657,0.039223,0.413449,0.022505000000000004,1.6975200000000001,0.117669,0.0026950000000000003,0.0034650000000000006,0.007840000000000001,0.007840000000000001,0.0012250000000000002,33.454080000000005,2.83984409544,0.20328000000000002,0.26136000000000004,2.44728,0.16104000000000002,0.06072,0.59136,0.59136,1.6975200000000001,6.969600000000001,0.48312,2.318976,0.018117,0.16964100000000001,0.004209,0.040992,0.040992,0.117669,0.006405,0.033489
12.318,1.077642663,0.128,0.094,0.925,0.056,0.03,0.153,0.153,0.627,-0.002,1.875,0.175,13.274402322834,1.8846539999999998,1.8846539999999998,-0.024635999999999998,13.274402322834,1.1613137091177315,0.137938260864,0.101298410322,0.996819463275,0.060347989128000004,0.03232927989,0.164879327439,0.164879327439,-0.002155285326,2.020579993125,1.5767039999999999,0.137938260864,0.1184,0.007168,0.019584,0.0224,1.157892,0.008836,0.08695,0.0052640000000000004,0.00282,0.014381999999999999,0.014381999999999999,0.058938,11.39415,0.996819463275,0.1184,0.08695,0.8556250000000001,0.051800000000000006,0.141525,0.141525,0.579975,-0.00185,1.734375,0.161875,0.060347989128000004,0.007168,0.0052640000000000004,0.051800000000000006,0.0031360000000000003,0.008568,0.035112,-0.000112,0.105,0.0098,0.36954,0.03232927989,0.00384,0.02775,0.00168,0.0045899999999999995,0.01881,0.056249999999999994,0.0052499999999999995,1.8846539999999998,0.164879327439,0.019584,0.014381999999999999,0.141525,0.0045899999999999995,0.023409,0.023409,0.095931,-0.000306,0.286875,0.026774999999999997,1.8846539999999998,0.141525,0.008568,0.023409,0.023409,0.095931,-0.000306,0.026774999999999997,0.675681949701,0.08025600000000001,0.058938,0.035112,0.393129,-0.0012540000000000001,1.175625,0.10972499999999999,-0.000256,-0.00018800000000000002,-0.000306,-0.000306,4e-06,23.096249999999998,2.020579993125,0.24,0.17625,1.734375,0.105,0.056249999999999994,0.286875,0.286875,1.175625,3.515625,0.328125,2.1556499999999996,0.01645,0.161875,0.0052499999999999995,0.026774999999999997,0.026774999999999997,0.10972499999999999,-0.00035,0.030624999999999996
12.069,1.082854889,0.117,0.094,0.923,0.066,0.03,0.356,0.356,0.557,0.016,2.366,0.2,13.068975655341001,4.296564,4.296564,0.19310400000000003,13.068975655341001,1.1725747106312023,0.126694022013,0.101788359566,0.9994750625470001,0.07146842267400001,0.03248564667,0.385496340484,0.385496340484,0.017325678224,2.562034667374,1.4120730000000001,0.126694022013,0.10799100000000002,0.0077220000000000006,0.041652,0.023400000000000004,1.134486,0.008836,0.086762,0.006204,0.00282,0.033464,0.033464,0.052358,11.139687000000002,0.9994750625470001,0.10799100000000002,0.086762,0.851929,0.06091800000000001,0.328588,0.328588,0.5141110000000001,0.014768000000000002,2.183818,0.18460000000000001,0.07146842267400001,0.0077220000000000006,0.006204,0.06091800000000001,0.0043560000000000005,0.023496,0.036762,0.001056,0.15615600000000002,0.013200000000000002,0.36207,0.03248564667,0.00351,0.02769,0.00198,0.010679999999999999,0.016710000000000003,0.07098,0.006,4.296564,0.385496340484,0.041652,0.033464,0.328588,0.010679999999999999,0.126736,0.126736,0.198292,0.005696,0.842296,0.0712,4.296564,0.328588,0.023496,0.126736,0.126736,0.198292,0.005696,0.0712,0.6031501731730001,0.065169,0.052358,0.036762,0.31024900000000005,0.008912000000000002,1.317862,0.11140000000000001,0.0018720000000000002,0.0015040000000000001,0.005696,0.005696,0.000256,28.555254,2.562034667374,0.276822,0.22240400000000002,2.183818,0.15615600000000002,0.07098,0.842296,0.842296,1.317862,5.597956000000001,0.47320000000000007,2.4138,0.0188,0.18460000000000001,0.006,0.0712,0.0712,0.11140000000000001,0.0032,0.04000000000000001
13.114,1.076254213,0.169,0.095,0.929,0.059,0.032,0.417,0.417,0.485,0.018,2.046,0.11,14.113997749282,5.468538,5.468538,0.23605199999999998,14.113997749282,1.158323131000249,0.181886961997,0.102244150235,0.9998401638769999,0.06349899856699999,0.034440134816,0.44879800682099996,0.44879800682099996,0.019372575833999997,2.2020161197979995,2.216266,0.181886961997,0.15700100000000003,0.009971,0.07047300000000001,0.018590000000000002,1.24583,0.009025,0.088255,0.005605,0.00304,0.039615,0.039615,0.046075,12.182906000000001,0.9998401638769999,0.15700100000000003,0.088255,0.8630410000000001,0.054811,0.387393,0.387393,0.450565,0.016722,1.900734,0.10219,0.06349899856699999,0.009971,0.005605,0.054811,0.0034809999999999997,0.024602999999999996,0.028614999999999998,0.0010619999999999998,0.12071399999999999,0.00649,0.419648,0.034440134816,0.0054080000000000005,0.029728,0.001888,0.013344,0.015519999999999999,0.065472,0.00352,5.468538,0.44879800682099996,0.07047300000000001,0.039615,0.387393,0.013344,0.173889,0.173889,0.20224499999999998,0.007505999999999999,0.8531819999999999,0.04587,5.468538,0.387393,0.024602999999999996,0.173889,0.173889,0.20224499999999998,0.007505999999999999,0.04587,0.5219832933049999,0.08196500000000001,0.046075,0.028614999999999998,0.235225,0.00873,0.9923099999999999,0.05335,0.003042,0.00171,0.007505999999999999,0.007505999999999999,0.00032399999999999996,26.831243999999998,2.2020161197979995,0.34577399999999997,0.19437,1.900734,0.12071399999999999,0.065472,0.8531819999999999,0.8531819999999999,0.9923099999999999,4.186115999999999,0.22505999999999998,1.4425400000000002,0.010450000000000001,0.10219,0.00352,0.04587,0.04587,0.05335,0.00198,0.0121
13.587,1.073602024,0.176,0.099,0.931,0.103,0.034,0.553,0.553,0.675,-0.017,3.31,0.115,14.587030700087999,7.513611000000001,7.513611000000001,-0.23097900000000002,14.587030700087999,1.1526213059368964,0.18895395622399996,0.106286600376,0.999523484344,0.11058100847199999,0.036502468816,0.593701919272,0.593701919272,-0.018251234408,3.55362269944,2.3913119999999997,0.18895395622399996,0.163856,0.018128,0.097328,0.02024,1.345113,0.009801,0.09216900000000001,0.010197,0.0033660000000000005,0.054747000000000004,0.054747000000000004,0.06682500000000001,12.649497,0.999523484344,0.163856,0.09216900000000001,0.8667610000000001,0.095893,0.514843,0.514843,0.6284250000000001,-0.015827,3.0816100000000004,0.10706500000000001,0.11058100847199999,0.018128,0.010197,0.095893,0.010608999999999999,0.056959,0.069525,-0.001751,0.34093,0.011845,0.46195800000000004,0.036502468816,0.005984,0.031654,0.003502,0.018802000000000003,0.02295,0.11254000000000002,0.00391,7.513611000000001,0.593701919272,0.097328,0.054747000000000004,0.514843,0.018802000000000003,0.30580900000000005,0.30580900000000005,0.3732750000000001,-0.009401000000000001,1.8304300000000002,0.06359500000000001,7.513611000000001,0.514843,0.056959,0.30580900000000005,0.30580900000000005,0.3732750000000001,-0.009401000000000001,0.06359500000000001,0.7246813662,0.1188,0.06682500000000001,0.069525,0.45562500000000006,-0.011475,2.2342500000000003,0.07762500000000001,-0.002992,-0.0016830000000000003,-0.009401000000000001,-0.009401000000000001,0.00028900000000000003,44.97297,3.55362269944,0.58256,0.32769000000000004,3.0816100000000004,0.34093,0.11254000000000002,1.8304300000000002,1.8304300000000002,2.2342500000000003,10.956100000000001,0.38065000000000004,1.562505,0.011385000000000001,0.10706500000000001,0.00391,0.06359500000000001,0.06359500000000001,0.07762500000000001,-0.001955,0.013225
13.69,1.073041652,0.155,0.1,0.932,0.133,0.033,0.62,0.62,0.74,0.006,4.333,0.117,14.689940215879998,8.4878,8.4878,0.08214,14.689940215879998,1.1514183869268888,0.16632145605999998,0.1073041652,1.000074819664,0.14271453971599998,0.035410374516,0.6652858242399999,0.6652858242399999,0.006438249912,4.649489478116,2.12195,0.16632145605999998,0.14446,0.020615,0.0961,0.018135000000000002,1.369,0.010000000000000002,0.0932,0.013300000000000001,0.0033000000000000004,0.062,0.062,0.074,12.75908,1.000074819664,0.14446,0.0932,0.8686240000000001,0.12395600000000001,0.57784,0.57784,0.6896800000000001,0.005592000000000001,4.038356,0.10904400000000002,0.14271453971599998,0.020615,0.013300000000000001,0.12395600000000001,0.017689000000000003,0.08246,0.09842000000000001,0.0007980000000000001,0.576289,0.015561000000000002,0.45177,0.035410374516,0.005115000000000001,0.030756000000000002,0.0043890000000000005,0.020460000000000002,0.02442,0.142989,0.0038610000000000003,8.4878,0.6652858242399999,0.0961,0.062,0.57784,0.020460000000000002,0.3844,0.3844,0.4588,0.00372,2.6864600000000003,0.07254000000000001,8.4878,0.57784,0.08246,0.3844,0.3844,0.4588,0.00372,0.07254000000000001,0.7940508224799999,0.1147,0.074,0.09842000000000001,0.5476,0.00444,3.20642,0.08658,0.00093,0.0006000000000000001,0.00372,0.00372,3.6e-05,59.31877,4.649489478116,0.6716150000000001,0.4333,4.038356,0.576289,0.142989,2.6864600000000003,2.6864600000000003,3.20642,18.774889,0.5069610000000001,1.60173,0.011700000000000002,0.10904400000000002,0.0038610000000000003,0.07254000000000001,0.07254000000000001,0.08658,0.000702,0.013689000000000002
13.606,1.073498865,0.073,0.105,0.932,0.127,0.029,0.575,0.575,0.787,-0.005,4.649,0.123,14.606025557189998,7.823449999999999,7.823449999999999,-0.06803000000000001,14.606025557189998,1.152399813156288,0.07836541714499999,0.11271738082499999,1.00050094218,0.13633435585499998,0.031131467085,0.6172618473749999,0.6172618473749999,-0.005367494325,4.990696223384999,0.993238,0.07836541714499999,0.068036,0.009271,0.04197499999999999,0.008979,1.4286299999999998,0.011024999999999998,0.09786,0.013335,0.003045,0.06037499999999999,0.06037499999999999,0.082635,12.680792,1.00050094218,0.068036,0.09786,0.8686240000000001,0.11836400000000001,0.5359,0.5359,0.733484,-0.00466,4.332868,0.114636,0.13633435585499998,0.009271,0.013335,0.11836400000000001,0.016129,0.07302499999999999,0.09994900000000001,-0.000635,0.590423,0.015621,0.39457400000000004,0.031131467085,0.002117,0.027028000000000003,0.003683,0.016675,0.022823000000000003,0.134821,0.0035670000000000003,7.823449999999999,0.6172618473749999,0.04197499999999999,0.06037499999999999,0.5359,0.016675,0.33062499999999995,0.33062499999999995,0.452525,-0.002875,2.6731749999999996,0.070725,7.823449999999999,0.5359,0.07302499999999999,0.33062499999999995,0.33062499999999995,0.452525,-0.002875,0.070725,0.8448436067549999,0.057451,0.082635,0.09994900000000001,0.6193690000000001,-0.003935,3.658763,0.096801,-0.000365,-0.000525,-0.002875,-0.002875,2.5e-05,63.254294,4.990696223384999,0.339377,0.488145,4.332868,0.590423,0.134821,2.6731749999999996,2.6731749999999996,3.658763,21.613201,0.571827,1.673538,0.012915,0.114636,0.0035670000000000003,0.070725,0.070725,0.096801,-0.000615,0.015129
14.262,1.070119026,-0.001,0.109,0.934,0.136,0.018,0.524,0.524,0.986,-0.03,7.968,0.126,15.262037548812,7.473288,7.473288,-0.42786,15.262037548812,1.1451547298071887,-0.001070119026,0.11664297383399999,0.999491170284,0.145536187536,0.019262142468,0.560742369624,0.560742369624,-0.03210357078,8.526708399168,-0.014262,-0.001070119026,-0.000934,-0.00013600000000000003,-0.000524,-0.000126,1.554558,0.011881,0.10180600000000001,0.014824,0.0019619999999999998,0.057116,0.057116,0.107474,13.320708000000002,0.999491170284,-0.000934,0.10180600000000001,0.8723560000000001,0.12702400000000003,0.4894160000000001,0.4894160000000001,0.9209240000000001,-0.02802,7.442112000000001,0.11768400000000001,0.145536187536,-0.00013600000000000003,0.014824,0.12702400000000003,0.018496000000000002,0.07126400000000001,0.13409600000000002,-0.00408,1.0836480000000002,0.017136000000000002,0.256716,0.019262142468,-1.8e-05,0.016812,0.002448,0.009432,0.017748,0.143424,0.002268,7.473288,0.560742369624,-0.000524,0.057116,0.4894160000000001,0.009432,0.27457600000000004,0.27457600000000004,0.516664,-0.01572,4.175232,0.066024,7.473288,0.4894160000000001,0.07126400000000001,0.27457600000000004,0.27457600000000004,0.516664,-0.01572,0.066024,1.0551373596359999,-0.0009860000000000001,0.107474,0.13409600000000002,0.972196,-0.02958,7.856447999999999,0.124236,3e-05,-0.00327,-0.01572,-0.01572,0.0009,113.639616,8.526708399168,-0.007968,0.868512,7.442112000000001,1.0836480000000002,0.143424,4.175232,4.175232,7.856447999999999,63.489024,1.003968,1.797012,0.013734,0.11768400000000001,0.002268,0.066024,0.066024,0.124236,-0.00378,0.015876
18.421,1.0542803,-0.139,0.112,0.949,0.169,0.005,0.539,0.539,1.511,-0.058,39.113,0.132,19.4208974063,9.928919,9.928919,-1.068418,19.4208974063,1.1115069509680902,-0.14654496170000003,0.11807939360000001,1.0005120047,0.17817337070000003,0.005271401500000001,0.5682570817000001,0.5682570817000001,-0.06114825740000001,41.236065373900004,-2.560519,-0.14654496170000003,-0.131911,-0.023491000000000005,-0.07492100000000002,-0.018348000000000003,2.063152,0.012544000000000001,0.106288,0.018928,0.0005600000000000001,0.060368000000000005,0.060368000000000005,0.169232,17.481529,1.0005120047,-0.131911,0.106288,0.9006009999999999,0.160381,0.511511,0.511511,1.4339389999999999,-0.055042,37.118237,0.125268,0.17817337070000003,-0.023491000000000005,0.018928,0.160381,0.028561000000000003,0.091091,0.255359,-0.009802000000000002,6.6100970000000006,0.022308,0.09210499999999999,0.005271401500000001,-0.0006950000000000001,0.004745,0.000845,0.0026950000000000003,0.007555,0.195565,0.00066,9.928919,0.5682570817000001,-0.07492100000000002,0.060368000000000005,0.511511,0.0026950000000000003,0.29052100000000003,0.29052100000000003,0.814429,-0.031262000000000005,21.081907,0.071148,9.928919,0.511511,0.091091,0.29052100000000003,0.29052100000000003,0.814429,-0.031262000000000005,0.071148,1.5930175333,-0.210029,0.169232,0.255359,2.2831209999999995,-0.087638,59.099743,0.199452,0.008062000000000001,-0.006496,-0.031262000000000005,-0.031262000000000005,0.0033640000000000002,720.5005729999999,41.236065373900004,-5.436707,4.380656,37.118237,6.6100970000000006,0.195565,21.081907,21.081907,59.099743,1529.826769,5.162916,2.431572,0.014784,0.125268,0.00066,0.071148,0.071148,0.199452,-0.0076560000000000005,0.017424000000000002
