totaldebt_invcap_mul_leverage_ratio,totaldebt_invcap_sub_leverage_ratio,rect_turn_mul_asset_liabilities,rect_turn_sub_asset_liabilities,leverage_ratio_mul_debt_ratio,leverage_ratio_sub_debt_ratio,asset_liabilities_mul_debt_ratio,asset_liabilities_sub_debt_ratio,capitalization_ratio_mul_debt_ratio2,capitalization_ratio_sub_debt_ratio2,totaldebt_invcap_mul_debt_ratio2,totaldebt_invcap_sub_debt_ratio2,roe_mul_roa,roe_sub_roa,asset_turnover_mul_roa,asset_turnover_sub_roa,longtermdebt_invcap_mul_capitalization_ratio,longtermdebt_invcap_sub_capitalization_ratio,label
10.1306,-12.95,0.125545873284,-0.9560416519999999,12.75908,12.758,1.000074819664,0.14104165199999985,0.08246,0.487,0.09842000000000001,0.607,0.005115000000000001,0.122,0.0033000000000000004,0.067,0.3844,0.0,0
10.707922,-12.818999999999999,0.132040360395,-0.9504988649999999,12.680792,12.674,1.00050094218,0.14149886499999986,0.07302499999999999,0.44799999999999995,0.09994900000000001,0.66,0.002117,0.044,0.003045,0.076,0.33062499999999995,0.0,0
14.062332,-13.276,0.13483499727599998,-0.944119026,13.320708000000002,13.328000000000001,0.999491170284,0.13611902599999992,0.07126400000000001,0.388,0.13409600000000002,0.85,-1.8e-05,-0.019,0.0019619999999999998,0.091,0.27457600000000004,0.0,0
27.834130999999996,-16.91,0.1391649996,-0.9222803,17.481529,17.471999999999998,1.0005120047,0.1052803000000001,0.091091,0.37,0.255359,1.3419999999999999,-0.0006950000000000001,-0.14400000000000002,0.0005600000000000001,0.107,0.29052100000000003,0.0,0
27.527634,-17.705000000000002,0.17112502493600001,-0.8794452739999999,18.18585,18.193,0.9912730102999999,0.09344527400000002,0.09676799999999999,0.4079999999999999,0.241584,1.27,0.007821,0.204,0.003729,0.08,0.33177599999999996,0.0,0
24.60701,-17.801,0.14133786123800002,-0.929690686,18.1355,18.14,1.0095561517,0.1126906860000001,0.097848,0.44199999999999995,0.208818,1.127,0.002929,0.07200000000000001,0.00261,0.061,0.364816,0.0,0
28.397015999999997,-19.834999999999997,0.15002890917299996,-0.9061532109999999,20.223079999999996,20.221,1.001941316505,0.09415321099999996,0.1394,0.49699999999999994,0.2682,1.141,0.002704,0.078,0.002574,0.07300000000000001,0.48580899999999994,0.0,0
23.404588999999998,-20.612,0.14342685221,-0.9099113299999999,20.736596,20.735,1.0008472314799999,0.09091132999999996,0.133578,0.5569999999999999,0.19529899999999997,0.8979999999999999,0.0037800000000000004,0.10700000000000001,0.00294,0.077,0.544644,0.0,0
15.979159999999998,-18.422,0.12575258448,-0.927938204,18.308652,18.301,0.996589232004,0.09693820400000008,0.097014,0.565,0.11454,0.692,0.0018960000000000001,0.055,0.00228,0.07100000000000001,0.49420899999999995,0.0,0
12.150177,-15.655999999999999,0.104900493555,-0.9606009449999999,15.462370999999997,15.453999999999999,0.9992036911349998,0.11660094499999996,0.035646000000000004,0.379,0.057798,0.663,0.002002,0.051000000000000004,0.002106,0.05500000000000001,0.208849,0.0,0
16.430435000000003,-15.518000000000002,0.08483860895999999,-0.980482612,15.571759,15.570000000000002,1.000035103116,0.11748261199999999,0.071982,0.42900000000000005,0.128355,0.866,-0.001054,-0.079,0.0010880000000000002,0.047,0.3113640000000001,0.0,0
20.21061,-15.259,0.09553835187000001,-0.9715372430000001,15.545354999999999,15.542,1.001029620149,0.11853724300000013,0.10998,0.431,0.22068,1.046,0.002268,0.05700000000000001,0.001674,0.035,0.37332099999999996,0.0,0
16.042089999999998,-15.842999999999998,0.13970919758400002,-0.9264030120000001,15.857311999999997,15.854,0.999132443328,0.11440301200000014,0.11645000000000001,0.515,0.16235,0.7849999999999999,0.00511,0.11099999999999999,0.0029050000000000005,0.048,0.46922500000000006,0.0,0
16.429422,-15.821,0.128791526259,-0.9433927790000001,15.858255999999999,15.855,1.004786783376,0.12039277900000012,0.18201599999999998,0.531,0.231786,0.741,0.001014,0.013000000000000001,0.00195,0.049,0.589824,0.0,0
19.513737,-17.896,0.128253049366,-0.929254503,17.980649999999997,17.977,0.99869177785,0.10125450300000005,0.17825000000000002,0.545,0.23712999999999998,0.8009999999999999,0.003818,0.14300000000000002,0.001817,0.056,0.6006250000000001,0.0,0
16.363228,-15.468,0.12332910154500001,-0.937094885,15.523665999999999,15.519,0.994011476555,0.11109488500000009,0.16014599999999998,0.521,0.215698,0.777,0.00374,0.14800000000000002,0.0016719999999999999,0.054,0.544644,0.0,0
6.937138,-13.317,0.131901052194,-0.9493662780000001,12.893127000000002,12.886000000000001,1.0005177373740002,0.139366278,0.006980999999999999,0.13999999999999999,0.019578,0.463,0.004966,0.165,0.0019239999999999997,0.048,0.033652,0.009000000000000008,0
6.495029000000001,-13.628,0.1381558266,-0.9419754,13.159126,13.155000000000001,1.0002910236,0.13697539999999997,0.00493,0.11099999999999999,0.015674,0.42700000000000005,0.0055720000000000006,0.171,0.002184,0.05,0.022039999999999997,0.007000000000000006,0
11.03445,-13.158999999999999,0.164812559296,-0.916211424,13.01535,13.017,0.9985072585920001,0.13721142399999997,0.014526,0.21500000000000002,0.042714,0.737,0.007037,0.196,0.002945,0.064,0.09684000000000001,0.09099999999999997,0
13.45071,-13.871,0.20141844496199998,-0.8767060579999999,13.849797,13.844000000000001,0.998566576346,0.1287060579999999,0.017629,0.22799999999999998,0.055510000000000004,0.849,0.007744,0.21,0.003584,0.08,0.110398,0.09300000000000003,0
7.9995080000000005,-13.672,0.264573252984,-0.8188276329999999,13.294556,13.3,0.996417009222,0.1328276329999999,0.009062,0.15100000000000002,0.025852000000000003,0.516,0.013067999999999998,0.253,0.006379999999999999,0.10099999999999999,0.038809,0.0,0
18.348558,-13.727,0.23097303752599999,-0.8473918779999999,14.011898000000002,14.017000000000001,0.997335189686,0.12739187799999985,0.01296,0.05399999999999999,0.11043,1.137,0.008547,0.226,0.004455000000000001,0.10200000000000001,0.020735999999999997,0.0,0
22.423367000000002,-13.526,0.17897378604,-0.897320155,14.087822,14.081,0.99927030539,0.12732015500000005,0.019584,0.10799999999999998,0.143328,1.397,0.006831,0.226,0.003051,0.08600000000000001,0.050592,0.04400000000000001,0
26.695349999999998,-14.528999999999998,0.17726140200700002,-0.894445521,15.240617999999998,15.236999999999998,0.9998816807819999,0.11944552100000005,0.017289,0.039999999999999994,0.18645,1.537,0.00462,0.21100000000000002,0.00234,0.097,0.023409,0.0,0
23.692535,-13.574,0.167938091296,-0.9048993120000001,14.200382,14.200999999999999,0.996999554656,0.12489931200000015,0.01443,0.019000000000000003,0.173715,1.454,0.0040279999999999995,0.193,0.002147,0.094,0.016900000000000002,0.0,0
22.47804,-12.439,0.14323292093,-0.934902395,13.11336,13.106,0.9983548369300002,0.134902395,0.014882999999999999,0.0020000000000000018,0.193721,1.48,0.0,0.012,0.0,0.096,0.015129,0.0,0
104.774774,-78.485,0.502886315562,-0.5332083820000001,78.042444,78.82000000000001,1.001675797596,0.0462083820000001,0.24710400000000002,0.672,0.346632,1.049,0.002664,-0.662,-0.00042,0.109,0.8330400000000001,-0.04600000000000004,0
52.786877999999994,-16.037,0.140685271069,-0.9247839929999999,17.765176999999998,17.895999999999997,0.9974903053989999,0.11478399299999997,0.070035,0.14199999999999996,0.568806,2.599,0.0026279999999999997,0.128,0.0013139999999999998,0.05499999999999999,0.11902499999999998,0.0,0
74.411722,-17.301000000000002,0.16839321904,-0.8924576189999999,19.740182,19.921,0.9956249075739999,0.10645761899999995,0.07889000000000002,0.11300000000000002,0.82018,3.336,0.00296,0.128,0.00184,0.072,0.127253,0.02799999999999997,0
51.44837700000001,-15.904000000000002,0.16269898845199998,-0.9024869379999999,17.671967,17.714000000000002,1.0004931302859998,0.10948693799999998,0.081107,0.146,0.609297,2.536,0.002641,0.12000000000000001,0.0016150000000000001,0.066,0.134689,0.0,0
46.257254999999994,-14.966,0.15506118555899998,-0.9078379969999999,16.644869999999997,16.648999999999997,0.9978767451619999,0.10883799699999996,0.06963,0.11900000000000002,0.554719,2.418,0.00126,0.076,0.001064,0.062,0.10890000000000001,0.0,0
58.918995,-13.838000000000001,0.17559101204600003,-0.891777181,16.304085,16.308,0.999599436045,0.11277718100000012,0.055176,-0.013999999999999985,0.82643,3.173,0.0028000000000000004,0.12000000000000001,0.00168,0.064,0.051984,0.0,0
61.38448900000001,-13.32,0.18920690005199997,-0.8780217879999999,15.994192,15.999000000000002,0.9978285678719998,0.11302178799999996,0.03993,-0.07699999999999999,0.876766,3.3810000000000002,0.00268,0.114,0.0019,0.075,0.027225000000000003,0.0,0
66.399646,-12.770999999999999,0.21772672077400002,-0.8509258290000001,15.800671999999999,15.794,0.997737982576,0.11292582900000014,0.024056,-0.151,0.983816,3.7190000000000003,0.002358,0.113,0.0019439999999999998,0.09,0.009409,0.0,0
56.157551999999995,-12.456,0.25110842452800003,-0.8280187480000001,15.029651999999999,15.030999999999999,1.001241641868,0.12301874800000012,0.006848,-0.182,0.752424,3.302,0.0014000000000000002,0.08600000000000001,0.00168,0.106,0.001024,0.0,0
53.697312,-12.484,0.24406174460000002,-0.83113802,14.931788,14.927,0.99853087682,0.12013802000000007,0.00203,-0.193,0.686952,3.181,0.0014399999999999999,0.081,0.0018149999999999998,0.106,0.0001,0.0,0
52.969804999999994,-12.547999999999998,0.20950668211200002,-0.866485696,14.945902999999998,14.941999999999998,1.000740039936,0.12248569600000014,0.003216,-0.185,0.670335,3.134,0.002142,0.10099999999999999,0.001818,0.083,0.000256,0.0,0
42.488064,-12.82,0.210015585252,-0.8626847740000001,14.618879999999999,14.612,0.99704368756,0.1206847740000001,0.004394,-0.14300000000000002,0.46170800000000006,2.563,0.0026200000000000004,0.111,0.0022,0.09,0.000676,0.0,0
31.60608,-12.242,0.179844336568,-0.8951676719999999,13.493920000000001,13.497,0.99499677332,0.1291676719999999,0.004379999999999999,-0.11599999999999999,0.31973999999999997,2.044,0.002432,0.109,0.001957,0.08399999999999999,0.0009,0.0,0
39.979879000000004,-12.39,0.17242508151000002,-0.902352355,14.114086,14.109,0.99836250899,0.12635235500000008,0.04017,-0.010999999999999982,0.547342,2.451,0.004186,0.159,0.002277,0.07600000000000001,0.038025,0.0,0
47.02253,-22.919,0.5211470236869999,-0.5453828129999999,23.846254,23.853,1.003651883293,0.08338281299999994,0.18668,0.45799999999999996,0.4927,1.635,0.000534,-0.08299999999999999,-0.0009660000000000001,0.167,0.515524,0.0,0
98.02612500000001,-35.18,0.300756579331,-0.733472967,36.792849999999994,36.801,0.9997846698579999,0.052472966999999926,0.15289999999999998,0.475,0.5709000000000001,2.375,0.00511,-0.351,-0.00119,0.099,0.4830249999999999,0.0,0
42.89921999999999,-22.689,0.569377221906,-0.4939089979999999,23.490683999999998,23.483,1.0003135470779998,0.07990899799999995,0.15092000000000003,0.4660000000000001,0.3861,1.535,0.00298,0.129,0.00312,0.136,0.47059600000000007,0.0,0
25.61871,-13.469000000000001,0.230564626166,-0.845509798,13.825008,14.247,0.969008935776,0.15050979799999997,0.10826399999999999,0.5379999999999999,0.26364,1.534,0.00126,0.116,0.00073,0.063,0.9709059999999999,0.7050000000000001,0
25.55796,-13.207,0.14786043961800002,-0.933452461,14.20384,13.968,1.020022742872,0.11945246100000007,0.148456,0.375,0.412833,1.472,0.002025,0.12000000000000001,0.000945,0.048,0.44906399999999996,0.11299999999999999,0
20.503262,-13.501,0.12457592316,-0.94775148,13.941623,13.942,0.99767213676,0.12775147999999992,0.164154,0.403,0.34587799999999996,1.1269999999999998,0.0015899999999999998,0.091,0.00096,0.049,0.42771600000000004,0.0,0
8.085428,-9.403,0.15939723521,-0.9457618849999999,9.288556,9.285,0.994595077235,0.1807618849999999,0.006941999999999999,0.010999999999999996,0.061854000000000006,0.7150000000000001,0.00644,0.09400000000000001,0.003174,0.023000000000000007,0.007921,0.0,0
16.79528,-10.511,0.135920988875,-0.9623679110000001,11.00216,10.997,1.003640581853,0.16436791100000003,0.008073,-0.048,0.164853,1.292,0.003243,0.118,0.001702,0.051,0.0047610000000000005,0.0,0
20.263042000000002,-12.201,0.165307851632,-0.919427608,12.751624000000001,12.75,1.000434530656,0.14142760799999998,0.006527,-0.046,0.158467,1.374,0.002793,0.128,0.00171,0.071,0.003721,0.0,0
20.208019999999998,-12.811,0.201358415012,-0.8830553990000001,13.291754000000001,13.297,1.000365742666,0.13705539899999997,0.005194,-0.045000000000000005,0.13916,1.3219999999999998,0.002601,0.136,0.001802,0.089,0.002809,0.0,0
23.388742,-13.161,0.251586737292,-0.830045497,13.803192000000001,13.811,0.9978185851920001,0.1300454969999999,0.00477,-0.061,0.16811600000000002,1.48,0.002448,0.137,0.002032,0.111,0.002025,0.0,0
26.797568000000002,-13.162,0.237550213685,-0.842247595,14.011898000000002,14.017000000000001,0.9981369965150001,0.12824759499999994,0.004563,-0.07800000000000001,0.20966400000000002,1.675,0.002465,0.128,0.0020570000000000002,0.104,0.001521,0.0,0
32.25222,-12.867,0.192768348319,-0.884018499,14.08407,14.077,0.998987352062,0.12701849900000006,0.004587000000000001,-0.10600000000000001,0.29857200000000006,2.0090000000000003,0.00232,0.129,0.00152,0.079,0.0010890000000000001,0.0,0
35.909434,-12.483,0.20580667210200002,-0.873355814,13.955678,13.957,0.9991753977180001,0.12935581399999996,0.004368,-0.128,0.376116,2.255,0.0009449999999999999,0.096,0.000909,0.09200000000000001,0.0007840000000000001,0.0,0
44.380682,-12.931000000000001,0.20450496507399998,-0.8666112179999998,14.80406,14.809000000000001,0.9960345449199999,0.11961121799999996,0.004497999999999999,-0.147,0.48751399999999995,2.645,0.00012,0.026,0.00039200000000000004,0.094,0.000676,0.0,0
16.371013,-7.548,0.18296835084000002,-0.943899096,8.404221,8.404,1.001335883688,0.205899096,0.0015479999999999997,-0.16299999999999998,0.302548,1.587,0.002975,0.094,0.00255,0.07699999999999999,8.099999999999999e-05,0.0,0
21.003210000000003,-7.6690000000000005,0.16315716099999997,-0.9544132499999999,8.897670000000002,8.903,0.9998888177499999,0.19541324999999987,0.015122999999999998,-0.14200000000000002,0.45603299999999997,1.928,0.0028750000000000004,0.09,0.0024000000000000002,0.07100000000000001,0.0050409999999999995,0.0,0
18.78276,-10.620999999999999,0.13943347872,-0.95187968,11.24046,11.241,0.9987328243200001,0.15687967999999997,0.030487999999999998,0.057999999999999996,0.228512,1.3960000000000001,1.1e-05,-0.009999999999999998,0.0009459999999999999,0.075,0.042435999999999995,0.0,0
21.862,-11.16,0.15512035017599998,-0.9332246539999999,11.93408,11.931999999999999,0.9996644789119999,0.14922465399999985,0.03354,0.059,0.2652,1.544,0.00295,0.093,0.002475,0.07400000000000001,0.046224999999999995,0.0,0
20.5755,-12.217,0.16288659628799998,-0.9196223439999999,12.784244000000001,12.785,0.9987520246079999,0.13962234399999984,0.031892000000000004,0.10399999999999998,0.201,1.366,0.0046110000000000005,0.13,0.00319,0.081,0.05664399999999999,0.0,0
18.89406,-13.137,0.16771398285300002,-0.911241929,13.506075000000001,13.51,0.998806203615,0.13324192899999998,0.03339399999999999,0.16499999999999998,0.154344,1.19,0.00020400000000000003,-0.005000000000000001,0.0019380000000000003,0.097,0.08008899999999998,0.0,0
17.189152,-14.481,0.161392378224,-0.909791962,14.648959999999999,14.644,0.99808444428,0.12179196200000009,0.029376,0.21,0.105888,1.007,-0.000649,-0.06999999999999999,0.001199,0.098,0.093636,0.0,0
11.307884,-11.785,0.149287613022,-0.952690606,11.637486,11.759,1.000335976308,0.17169060599999997,0.00091,-0.051000000000000004,0.057980000000000004,0.827,0.0030800000000000003,0.11800000000000002,0.0016279999999999999,0.052,0.00019600000000000002,0.0,0
13.267430000000001,-11.851,0.1622360787,-0.931573858,11.927806,11.955,1.001537392508,0.155573858,0.018786,0.10900000000000001,0.09579,0.937,0.003,0.13,0.00152,0.055999999999999994,0.04080400000000001,0.0,0
11.361546,-11.679,0.1615545423,-0.9270302819999999,11.650932000000001,11.656,0.997330041132,0.1510302819999999,0.0333,0.233,0.0903,0.803,0.0028560000000000005,0.115,0.001554,0.05299999999999999,0.11088900000000002,0.0,0
10.221252,-11.908999999999999,0.14621642254400002,-0.9391207540000001,11.784951,11.786,0.9966369389580001,0.14812075400000002,0.026180000000000002,0.22299999999999998,0.06834000000000001,0.7190000000000001,0.0027800000000000004,0.11900000000000001,0.00146,0.05299999999999999,0.094864,0.0,0
15.70576,-12.081000000000001,0.149308331462,-0.935160658,12.336450000000001,12.335,0.9989694119400001,0.144160658,0.033176,0.16999999999999998,0.137344,1.0679999999999998,0.003255,0.134,0.00168,0.059,0.08179599999999998,0.0,0
17.298379999999998,-12.131,0.16091659725,-0.9227773149999999,12.49402,12.489,0.9987556802650001,0.1417773149999999,0.032208,0.14200000000000002,0.15725799999999998,1.1669999999999998,0.003171,0.13,0.0019110000000000002,0.06999999999999999,0.06969600000000001,0.0,0
18.2376,-12.05,0.19288739627999998,-0.891596646,12.484710000000002,12.479,0.9976564774259999,0.14059664599999988,0.029636,0.11499999999999999,0.16864,1.2360000000000002,0.002907,0.134,0.0019379999999999998,0.08299999999999999,0.057121,0.0,0
17.2459,-11.037,0.231759457475,-0.8629509650000001,11.505550000000001,11.499,0.9981825935900002,0.15195096500000005,0.02691,0.07699999999999999,0.18044,1.258,0.00292,0.126,0.0023799999999999997,0.09899999999999999,0.042849,0.0,0
17.716607999999997,-10.712,0.244181933458,-0.8544510329999999,11.243231999999999,11.244,0.998336754492,0.15645103299999985,0.025160000000000002,0.04899999999999999,0.198016,1.3199999999999998,0.0031239999999999996,0.12,0.002728,0.10200000000000001,0.034225,0.0,0
22.295904,-10.778,0.22140403706499998,-0.8750196929999999,11.625004,11.628,1.000098235718,0.15401969299999985,0.036018,0.123,0.24508800000000003,1.638,0.0030800000000000003,0.11800000000000002,0.0024419999999999997,0.089,0.08743500000000001,0.07400000000000001,0
31.951686,-11.584999999999999,0.21088016770800003,-0.8799192230000001,12.955638,12.953,1.0038326350590001,0.14291922300000004,0.011620000000000002,-0.096,0.381966,2.1350000000000002,0.0028599999999999997,0.12299999999999998,0.00222,0.091,0.004900000000000001,0.0,0
24.854544,-12.29,0.17570594184,-0.8998844959999999,13.130172,13.124,0.994602119264,0.13088449599999985,0.021406,0.014999999999999986,0.24575200000000003,1.629,0.0033390000000000004,0.138,0.0022470000000000003,0.086,0.023716,0.0,0
26.34312,-11.066,0.16379909633700002,-0.917582329,12.15132,12.151,0.994570983641,0.141582329,0.023714,-0.025000000000000022,0.33633799999999997,1.8469999999999998,0.004523999999999999,0.148,0.002574,0.07300000000000001,0.020163999999999998,0.0,0
23.6705,-11.776,0.15933403789099998,-0.9203559589999999,12.592706,12.594999999999999,0.9955703978289999,0.13835595899999986,0.020867999999999998,0.007000000000000006,0.24674999999999997,1.609,0.004316,0.14,0.002444,0.068,0.021903999999999996,0.0,0
25.506363999999998,-12.899999999999999,0.162427224928,-0.916600164,13.704912,13.706,1.000209753504,0.13260016399999996,0.029468999999999995,0.068,0.24562199999999998,1.601,0.002772,0.111,0.002037,0.076,0.043681,0.0,0
22.511738,-12.257,0.17631371373,-0.9035679619999999,12.949107,12.946,0.996973908546,0.13556796199999988,0.025785000000000002,0.055999999999999994,0.21897000000000003,1.487,0.003496,0.129,0.002461,0.08399999999999999,0.036481,0.0,0
16.443,-11.790000000000001,0.17374524445800002,-0.910501509,12.123450000000002,12.121,0.9963539018610001,0.14350150900000003,0.019292999999999998,0.06799999999999999,0.13734,1.151,0.0032250000000000004,0.10400000000000001,0.00255,0.07699999999999999,0.031328999999999996,0.0,0
13.568656,-10.449000000000002,0.16227856094999998,-0.9318570729999999,10.699257000000001,10.696000000000002,0.996390364233,0.16085707299999985,0.01727,0.047,0.12847999999999998,1.0579999999999998,0.0039900000000000005,0.10300000000000001,0.00273,0.061,0.024649,0.0,0
11.419524999999998,-10.116,0.15439498404,-0.94528862,10.227438000000001,10.223,0.9981309531600001,0.16928862,0.063344,0.28,0.15169999999999997,0.8769999999999999,0.005576,0.13,0.002992,0.05399999999999999,0.18318399999999999,0.0,0
17.64504,-9.783999999999999,0.13032045048399998,-0.9761298359999999,10.42146,10.421,1.006424319284,0.17612983599999987,0.032913,0.04799999999999999,0.247404,1.397,0.00408,0.10600000000000001,0.00228,0.046,0.042849,0.0,0
14.777356,-10.305,0.134505698376,-0.960723374,10.666101,10.66,0.999030227454,0.16372337399999992,0.025907999999999997,0.07699999999999999,0.162052,1.149,0.002304,0.07200000000000001,0.002064,0.06199999999999999,0.04161599999999999,0.0,0
19.492192,-10.446,0.14641907706,-0.9495857560000001,11.133226,11.139,1.001072652788,0.16158575600000002,0.06948,0.16699999999999998,0.31188800000000005,1.423,0.003483,0.10200000000000001,0.002322,0.059,0.1296,0.0,0
17.589516,-10.756,0.14715970970400002,-0.9460566890000001,11.270952000000001,11.274000000000001,0.9998203806360001,0.15805668900000003,0.11182600000000001,0.28500000000000003,0.31868199999999997,1.2209999999999999,0.004266,0.131,0.0024029999999999998,0.062,0.256036,0.0,0
13.7668,-11.616,0.15665307841,-0.9353660580000001,11.7729,11.773,1.001499335766,0.15336605800000003,0.162866,0.43100000000000005,0.262328,0.8420000000000001,0.00543,0.151,0.00276,0.062,0.4529290000000001,0.0,0
14.115343,-12.161999999999999,0.26824210571699997,-0.828277533,12.30297,12.299,1.00186810569,0.1472775329999999,0.19792500000000002,0.45199999999999996,0.291291,0.7939999999999999,0.01947,0.271,0.009322,0.099,0.525625,0.0,0
11.715405,-11.396,0.15413755714499996,-0.9348850149999999,11.419125000000001,11.42,0.9970436388749999,0.15288501499999985,0.149838,0.4570000000000001,0.209729,0.728,0.005152,0.156,0.00252,0.062,0.45968400000000004,0.0,0
10.527885,-10.868,0.131031247512,-0.961902872,10.845486000000001,10.841,0.9984364479840001,0.16090287199999997,0.1458,0.4590000000000001,0.19332,0.679,0.006138,0.167,0.0024490000000000002,0.048,0.45562500000000006,0.0,0
11.409384000000001,-11.717,0.114818402244,-0.9771924740000001,11.699667000000002,11.694,1.0041194233980002,0.15619247400000003,0.15081499999999998,0.478,0.196168,0.687,0.005771000000000001,0.17,0.002001,0.04000000000000001,0.4830249999999999,0.0,0
12.098790000000001,-12.401,0.10654349042700001,-0.977196873,12.378300000000001,12.38,1.0008630918900001,0.14619687299999995,0.167475,0.494,0.20997900000000003,0.678,0.004995,0.158,0.001701,0.036000000000000004,0.525625,0.0,0
