totaldebt_invcap_mul_leverage_ratio,rect_turn_mul_asset_liabilities,leverage_ratio_mul_debt_ratio,asset_liabilities_mul_debt_ratio,capitalization_ratio_mul_debt_ratio2,totaldebt_invcap_mul_debt_ratio2,roe_mul_roa,asset_turnover_mul_roa,longtermdebt_invcap_mul_capitalization_ratio,label
7.660629,0.16432540170200002,13.992221,0.9998240350310001,0.010492,0.022059,0.0019259999999999998,0.0014579999999999999,0.059536,0
7.337532,0.169802584179,13.791024,0.999592571016,0.009430000000000001,0.020418000000000002,0.00234,0.0017000000000000001,0.0529,0
11.180988,0.174745724417,12.723664,0.999159602188,0.019040000000000005,0.05733,0.004175000000000001,0.002425,0.081056,0
11.16726,0.199362505794,12.452700000000002,0.9968125289700001,0.017324,0.05921399999999999,0.003473,0.002438,0.064416,0
13.125059999999998,0.23341975983200003,11.84706,0.9971433979920001,0.020777,0.081133,0.00588,0.00375,0.088105,0
12.68778,0.225488969937,11.518514000000001,0.9990563931180001,0.022796000000000004,0.08364,0.003818,0.002967,0.098968,0
11.843090000000002,0.19932858448,11.920160000000001,0.999875277824,0.025160000000000002,0.068228,0.0034539999999999996,0.002508,0.15776,0
11.746557000000001,0.20167150836800002,12.018528000000002,1.0008083409920001,0.024839999999999997,0.065304,0.003388,0.0026399999999999996,0.16352999999999998,0
8.6229,0.19412919826699998,12.337380000000001,0.99745941651,0.019695,0.04225,0.001218,0.00161,0.091809,0
8.52125,0.18878779814399999,12.706888000000001,0.999717203808,0.018116999999999998,0.038125,0.0005740000000000001,0.001484,0.088209,0
8.099814,0.21421645022600003,12.007392000000001,0.9989591246720001,0.01674,0.038812,0.001472,0.00253,0.0729,0
8.148096,0.196852829343,11.746944000000001,0.9971725289670001,0.013664,0.039223,0.001771,0.002277,0.050176000000000005,0
7.723386,0.18858746602499998,11.39415,0.996819463275,0.008568,0.035112,0.00384,0.00282,0.023409,0
6.722433000000001,0.2165709778,11.139687000000002,0.9994750625470001,0.023496,0.036762,0.00351,0.00282,0.126736,0
6.36029,0.11838796342999999,12.182906000000001,0.9998401638769999,0.024602999999999996,0.028614999999999998,0.0054080000000000005,0.00304,0.173889,0
10.1306,0.125545873284,12.75908,1.000074819664,0.08246,0.09842000000000001,0.005115000000000001,0.0033000000000000004,0.3844,0
10.707922,0.132040360395,12.680792,1.00050094218,0.07302499999999999,0.09994900000000001,0.002117,0.003045,0.33062499999999995,0
14.062332,0.13483499727599998,13.320708000000002,0.999491170284,0.07126400000000001,0.13409600000000002,-1.8e-05,0.0019619999999999998,0.27457600000000004,0
27.834130999999996,0.1391649996,17.481529,1.0005120047,0.091091,0.255359,-0.0006950000000000001,0.0005600000000000001,0.29052100000000003,0
82.629102,0.181818760818,21.297078,1.000003184499,0.049532999999999994,0.776017,0.001375,0.001397,0.056169,0
37.985535,0.18724245209999998,22.696653,0.9975861753549999,0.083176,0.23753999999999997,0.0046170000000000004,0.003267,0.31584400000000007,0
27.527634,0.17112502493600001,18.18585,0.9912730102999999,0.09676799999999999,0.241584,0.007821,0.003729,0.33177599999999996,0
11.685879,0.153320717952,13.877907,0.9976493938960002,0.066924,0.092313,0.00511,0.0034650000000000006,0.3271839999999999,0
24.60701,0.14133786123800002,18.1355,1.0095561517,0.097848,0.208818,0.002929,0.00261,0.364816,0
28.397015999999997,0.15002890917299996,20.223079999999996,1.001941316505,0.1394,0.2682,0.002704,0.002574,0.48580899999999994,0
23.404588999999998,0.14342685221,20.736596,1.0008472314799999,0.133578,0.19529899999999997,0.0037800000000000004,0.00294,0.544644,0
15.979159999999998,0.12575258448,18.308652,0.996589232004,0.097014,0.11454,0.0018960000000000001,0.00228,0.49420899999999995,0
12.150177,0.104900493555,15.462370999999997,0.9992036911349998,0.035646000000000004,0.057798,0.002002,0.002106,0.208849,0
20.21061,0.09553835187000001,15.545354999999999,1.001029620149,0.10998,0.22068,0.002268,0.001674,0.37332099999999996,0
16.042089999999998,0.13970919758400002,15.857311999999997,0.999132443328,0.11645000000000001,0.16235,0.00511,0.0029050000000000005,0.46922500000000006,0
16.429422,0.128791526259,15.858255999999999,1.004786783376,0.18201599999999998,0.231786,0.001014,0.00195,0.589824,0
16.363228,0.12332910154500001,15.523665999999999,0.994011476555,0.16014599999999998,0.215698,0.00374,0.0016719999999999999,0.544644,0
8.762004000000001,0.14452150329000002,13.242252000000002,0.999874696836,0.008575,0.030282,0.005964,0.002268,0.031149999999999997,0
6.937138,0.131901052194,12.893127000000002,1.0005177373740002,0.006980999999999999,0.019578,0.004966,0.0019239999999999997,0.033652,0
6.495029000000001,0.1381558266,13.159126,1.0002910236,0.00493,0.015674,0.0055720000000000006,0.002184,0.022039999999999997,0
11.03445,0.164812559296,13.01535,0.9985072585920001,0.014526,0.042714,0.007037,0.002945,0.09684000000000001,0
13.45071,0.20141844496199998,13.849797,0.998566576346,0.017629,0.055510000000000004,0.007744,0.003584,0.110398,0
7.9995080000000005,0.264573252984,13.294556,0.996417009222,0.009062,0.025852000000000003,0.013067999999999998,0.006379999999999999,0.038809,0
18.348558,0.23097303752599999,14.011898000000002,0.997335189686,0.01296,0.11043,0.008547,0.004455000000000001,0.020735999999999997,0
22.423367000000002,0.17897378604,14.087822,0.99927030539,0.019584,0.143328,0.006831,0.003051,0.050592,0
26.695349999999998,0.17726140200700002,15.240617999999998,0.9998816807819999,0.017289,0.18645,0.00462,0.00234,0.023409,0
23.692535,0.167938091296,14.200382,0.996999554656,0.01443,0.173715,0.0040279999999999995,0.002147,0.016900000000000002,0
22.47804,0.14323292093,13.11336,0.9983548369300002,0.014882999999999999,0.193721,0.0,0.0,0.015129,0
24.500828,0.155677494222,15.674546,1.005506007201,0.017372,0.148874,0.004542999999999999,-0.001034,0.029583999999999996,0
104.774774,0.502886315562,78.042444,1.001675797596,0.24710400000000002,0.346632,0.002664,-0.00042,0.8330400000000001,0
52.786877999999994,0.140685271069,17.765176999999998,0.9974903053989999,0.070035,0.568806,0.0026279999999999997,0.0013139999999999998,0.11902499999999998,0
74.411722,0.16839321904,19.740182,0.9956249075739999,0.07889000000000002,0.82018,0.00296,0.00184,0.127253,0
51.44837700000001,0.16269898845199998,17.671967,1.0004931302859998,0.081107,0.609297,0.002641,0.0016150000000000001,0.134689,0
46.257254999999994,0.15506118555899998,16.644869999999997,0.9978767451619999,0.06963,0.554719,0.00126,0.001064,0.10890000000000001,0
64.84002,0.17045313634800002,17.45268,0.997466501592,0.06646400000000001,0.8734559999999999,0.001274,0.001064,0.07182400000000001,0
61.38448900000001,0.18920690005199997,15.994192,0.9978285678719998,0.03993,0.876766,0.00268,0.0019,0.027225000000000003,0
66.399646,0.21772672077400002,15.800671999999999,0.997737982576,0.024056,0.983816,0.002358,0.0019439999999999998,0.009409,0
56.157551999999995,0.25110842452800003,15.029651999999999,1.001241641868,0.006848,0.752424,0.0014000000000000002,0.00168,0.001024,0
53.697312,0.24406174460000002,14.931788,0.99853087682,0.00203,0.686952,0.0014399999999999999,0.0018149999999999998,0.0001,0
52.969804999999994,0.20950668211200002,14.945902999999998,1.000740039936,0.003216,0.670335,0.002142,0.001818,0.000256,0
42.488064,0.210015585252,14.618879999999999,0.99704368756,0.004394,0.46170800000000006,0.0026200000000000004,0.0022,0.000676,0
31.60608,0.179844336568,13.493920000000001,0.99499677332,0.004379999999999999,0.31973999999999997,0.002432,0.001957,0.0009,0
39.979879000000004,0.17242508151000002,14.114086,0.99836250899,0.04017,0.547342,0.004186,0.002277,0.038025,0
47.02253,0.5211470236869999,23.846254,1.003651883293,0.18668,0.4927,0.000534,-0.0009660000000000001,0.515524,0
98.02612500000001,0.300756579331,36.792849999999994,0.9997846698579999,0.15289999999999998,0.5709000000000001,0.00511,-0.00119,0.4830249999999999,0
42.89921999999999,0.569377221906,23.490683999999998,1.0003135470779998,0.15092000000000003,0.3861,0.00298,0.00312,0.47059600000000007,0
25.61871,0.230564626166,13.825008,0.969008935776,0.10826399999999999,0.26364,0.00126,0.00073,0.9709059999999999,0
25.55796,0.14786043961800002,14.20384,1.020022742872,0.148456,0.412833,0.002025,0.000945,0.44906399999999996,0
8.085428,0.15939723521,9.288556,0.994595077235,0.006941999999999999,0.061854000000000006,0.00644,0.003174,0.007921,0
8.462992,0.14678352898000002,9.562762000000001,1.00009971611,0.006004,0.061408000000000004,0.00405,0.0018360000000000002,0.006241,0
16.79528,0.135920988875,11.00216,1.003640581853,0.008073,0.164853,0.003243,0.001702,0.0047610000000000005,0
20.263042000000002,0.165307851632,12.751624000000001,1.000434530656,0.006527,0.158467,0.002793,0.00171,0.003721,0
20.208019999999998,0.201358415012,13.291754000000001,1.000365742666,0.005194,0.13916,0.002601,0.001802,0.002809,0
23.388742,0.251586737292,13.803192000000001,0.9978185851920001,0.00477,0.16811600000000002,0.002448,0.002032,0.002025,0
26.797568000000002,0.237550213685,14.011898000000002,0.9981369965150001,0.004563,0.20966400000000002,0.002465,0.0020570000000000002,0.001521,0
32.25222,0.192768348319,14.08407,0.998987352062,0.004587000000000001,0.29857200000000006,0.00232,0.00152,0.0010890000000000001,0
35.909434,0.20580667210200002,13.955678,0.9991753977180001,0.004368,0.376116,0.0009449999999999999,0.000909,0.0007840000000000001,0
16.371013,0.18296835084000002,8.404221,1.001335883688,0.0015479999999999997,0.302548,0.002975,0.00255,8.099999999999999e-05,0
21.003210000000003,0.16315716099999997,8.897670000000002,0.9998888177499999,0.015122999999999998,0.45603299999999997,0.0028750000000000004,0.0024000000000000002,0.0050409999999999995,0
18.78276,0.13943347872,11.24046,0.9987328243200001,0.030487999999999998,0.228512,1.1e-05,0.0009459999999999999,0.042435999999999995,0
21.862,0.15512035017599998,11.93408,0.9996644789119999,0.03354,0.2652,0.00295,0.002475,0.046224999999999995,0
20.5755,0.16288659628799998,12.784244000000001,0.9987520246079999,0.031892000000000004,0.201,0.0046110000000000005,0.00319,0.05664399999999999,0
18.89406,0.16771398285300002,13.506075000000001,0.998806203615,0.03339399999999999,0.154344,0.00020400000000000003,0.0019380000000000003,0.08008899999999998,0
17.189152,0.161392378224,14.648959999999999,0.99808444428,0.029376,0.105888,-0.000649,0.001199,0.093636,0
13.267430000000001,0.1622360787,11.927806,1.001537392508,0.018786,0.09579,0.003,0.00152,0.04080400000000001,0
11.361546,0.1615545423,11.650932000000001,0.997330041132,0.0333,0.0903,0.0028560000000000005,0.001554,0.11088900000000002,0
10.221252,0.14621642254400002,11.784951,0.9966369389580001,0.026180000000000002,0.06834000000000001,0.0027800000000000004,0.00146,0.094864,0
15.70576,0.149308331462,12.336450000000001,0.9989694119400001,0.033176,0.137344,0.003255,0.00168,0.08179599999999998,0
18.2376,0.19288739627999998,12.484710000000002,0.9976564774259999,0.029636,0.16864,0.002907,0.0019379999999999998,0.057121,0
17.2459,0.231759457475,11.505550000000001,0.9981825935900002,0.02691,0.18044,0.00292,0.0023799999999999997,0.042849,0
17.716607999999997,0.244181933458,11.243231999999999,0.998336754492,0.025160000000000002,0.198016,0.0031239999999999996,0.002728,0.034225,0
22.295904,0.22140403706499998,11.625004,1.000098235718,0.036018,0.24508800000000003,0.0030800000000000003,0.0024419999999999997,0.08743500000000001,0
31.951686,0.21088016770800003,12.955638,1.0038326350590001,0.011620000000000002,0.381966,0.0028599999999999997,0.00222,0.004900000000000001,0
24.854544,0.17570594184,13.130172,0.994602119264,0.021406,0.24575200000000003,0.0033390000000000004,0.0022470000000000003,0.023716,0
26.34312,0.16379909633700002,12.15132,0.994570983641,0.023714,0.33633799999999997,0.004523999999999999,0.002574,0.020163999999999998,0
23.6705,0.15933403789099998,12.592706,0.9955703978289999,0.020867999999999998,0.24674999999999997,0.004316,0.002444,0.021903999999999996,0
25.506363999999998,0.162427224928,13.704912,1.000209753504,0.029468999999999995,0.24562199999999998,0.002772,0.002037,0.043681,0
22.511738,0.17631371373,12.949107,0.996973908546,0.025785000000000002,0.21897000000000003,0.003496,0.002461,0.036481,0
23.507323,0.172277867748,13.123634000000001,0.9994256427120001,0.025893000000000003,0.22920100000000002,0.00212,0.0021,0.035721,0
16.443,0.17374524445800002,12.123450000000002,0.9963539018610001,0.019292999999999998,0.13734,0.0032250000000000004,0.00255,0.031328999999999996,0
13.568656,0.16227856094999998,10.699257000000001,0.996390364233,0.01727,0.12847999999999998,0.0039900000000000005,0.00273,0.024649,0
11.419524999999998,0.15439498404,10.227438000000001,0.9981309531600001,0.063344,0.15169999999999997,0.005576,0.002992,0.18318399999999999,0
17.64504,0.13032045048399998,10.42146,1.006424319284,0.032913,0.247404,0.00408,0.00228,0.042849,0
14.777356,0.134505698376,10.666101,0.999030227454,0.025907999999999997,0.162052,0.002304,0.002064,0.04161599999999999,0
19.492192,0.14641907706,11.133226,1.001072652788,0.06948,0.31188800000000005,0.003483,0.002322,0.1296,0
17.589516,0.14715970970400002,11.270952000000001,0.9998203806360001,0.11182600000000001,0.31868199999999997,0.004266,0.0024029999999999998,0.256036,0
13.7668,0.15665307841,11.7729,1.001499335766,0.162866,0.262328,0.00543,0.00276,0.4529290000000001,0
14.115343,0.26824210571699997,12.30297,1.00186810569,0.19792500000000002,0.291291,0.01947,0.009322,0.525625,0
15.423447000000001,0.163120609104,12.709684000000001,1.000186892664,0.181818,0.292929,0.001485,0.002457,0.49280399999999996,0
11.715405,0.15413755714499996,11.419125000000001,0.9970436388749999,0.149838,0.209729,0.005152,0.00252,0.45968400000000004,0
10.527885,0.131031247512,10.845486000000001,0.9984364479840001,0.1458,0.19332,0.006138,0.0024490000000000002,0.45562500000000006,0
11.409384000000001,0.114818402244,11.699667000000002,1.0041194233980002,0.15081499999999998,0.196168,0.005771000000000001,0.002001,0.4830249999999999,0
12.688085999999998,0.10560656792,12.164326,1.00110715916,0.13034500000000002,0.192831,0.005304,0.0016899999999999999,0.42902500000000005,0
16.059225,0.110644314229,12.638325,1.000095694633,0.120796,0.23896600000000004,0.0051,0.0017749999999999999,0.357604,0
20.632896,0.11195699754,20.567808,1.00127578932,0.014763000000000002,0.054207,0.0021760000000000004,0.0010880000000000002,0.067081,0
24.930324000000002,0.1304468437,22.17585,0.9993911412500001,0.012996,0.060876000000000006,0.002304,0.001264,0.05244000000000001,0
35.668339,0.15368265373599999,20.863025999999998,1.0042003538639999,0.026754000000000003,0.159838,0.0023800000000000006,0.001343,0.07452900000000001,0
36.413428,0.140770383435,21.287508,0.997905607017,0.031619999999999995,0.16697399999999998,0.002032,0.001184,0.0961,0
25.326604000000003,0.132668254221,21.057828,0.999712750311,0.01974,0.08057,0.001848,0.00105,0.07952399999999998,0
30.62924,0.161488210884,20.1314,1.00143663243,0.023585000000000002,0.129317,0.0037400000000000003,0.00186,0.07022500000000001,0
31.097697000000004,0.192270096752,19.870866,0.9968786538119999,0.02133,0.13437000000000002,0.0031679999999999994,0.0019439999999999998,0.056169,0
28.427312,0.214970537645,19.004776,0.998302204088,0.018618,0.12388799999999998,0.0025440000000000003,0.001968,0.045795999999999996,0
28.619674999999997,0.209626977702,17.809883,0.9996784012019999,0.018528,0.1464,0.0027719999999999997,0.002268,0.037249000000000004,0
24.97331,0.178894500122,16.098074999999998,1.0003272344099998,0.012596000000000001,0.137804,0.0025379999999999995,0.0019619999999999998,0.017956000000000003,0
22.418487,0.15813033465,17.597306999999997,1.000437917219,0.014136,0.09188400000000001,0.002964,0.0020139999999999997,0.034596,0
24.277108000000002,0.14933387272199997,17.9341,0.9990646414499998,0.016281,0.10416600000000001,0.003059,0.001862,0.040401000000000006,0
5.443327,0.203175362212,18.629147999999997,0.997980535632,0.00588,0.005540000000000001,0.0010119999999999999,0.002904,0.081438,0
4.335884,0.187558939956,17.179574,0.999254691404,0.0045899999999999995,0.004284,0.000384,0.003072,0.06069,0
3.9978169999999995,0.172851771096,17.885968,0.9949516580159998,0.0027300000000000002,0.002954,0.0018459999999999998,0.003146,0.03471,0
3.393843,0.19408129806499996,14.474198000000001,1.0015023889099999,0.003528,0.003941999999999999,0.00391,0.0044540000000000005,0.035672,0
4.85469,0.196522832397,14.00796,1.000870381388,0.0035000000000000005,0.008075,0.0065119999999999996,0.00594,0.0182,0
3.119534,0.18222126719,13.970736,1.0032888593520002,0.001725,0.0031349999999999998,0.0050880000000000005,0.0041600000000000005,0.01288,0
2.65266,0.16941531249,13.793832,0.99731278296,0.0011699999999999998,0.0023399999999999996,0.0007199999999999999,0.00252,0.0081,0
4.009763,0.15367415331499998,17.028007000000002,1.0036511944089999,0.002282,0.003122,0.001089,-0.000318,0.026569000000000002,0
11.948913,0.15213297015199997,29.734056,0.9950318588319998,0.004,0.006224,0.012048,-0.001224,0.0625,0
6.501964,0.143561352792,11.693356000000001,0.999491539514,0.005334,0.021462000000000002,0.004582,0.002291,0.016256,0
5.169664,0.15481118504599997,10.83392,1.00300204396,0.00648,0.015804,0.0039959999999999996,0.002241,0.0378,0
5.126544,0.15817555290799998,10.941374000000001,0.998889450556,0.005950000000000001,0.015120000000000001,0.004104,0.002187,0.033490000000000006,0
7.609065,0.15374520694999996,10.876834,0.99826113245,0.011819,0.034185,0.00464,0.0023490000000000004,0.06021000000000001,0
10.53743,0.153531363896,11.256168,0.999035072112,0.017252999999999998,0.06141499999999999,0.00495,0.00255,0.072657,0
9.434123999999999,0.171834236094,11.555553999999999,1.000745299516,0.016272,0.054431999999999994,0.005424999999999999,0.002976,0.051076,0
11.644066,0.20062730560800002,11.771046,0.9999006037560001,0.032375999999999995,0.065107,0.004788000000000001,0.003052,0.35796,0
18.991908,0.234873062878,12.101154000000001,1.0009040156590001,0.038987999999999995,0.157464,0.005162,0.0035960000000000002,0.196023,0
22.207328,0.259720193964,12.221924000000001,0.9970250421180001,0.051290999999999996,0.207624,0.006014,0.003999,0.288981,0
16.834170999999998,0.216599901852,11.555553999999999,0.997868204552,0.027615,0.141645,0.0057,0.00342,0.08942000000000001,0
14.104356,0.218011578278,11.215512,0.9972410808359999,0.012726000000000001,0.117362,0.006014,0.003937,0.015876,0
19.435872,0.22618172384500002,11.656488,1.00212572383,0.016640000000000002,0.20072,0.007595000000000001,0.0045850000000000005,0.016384,0
17.336671000000003,0.182669819514,11.104613,0.9976582450379999,0.013764,0.178684,0.004805,0.0034720000000000003,0.012321,0
13.53932,0.178167830604,10.556080000000001,0.99947807412,0.016427999999999998,0.13097999999999999,0.006018,0.0037740000000000004,0.021903999999999996,0
13.85798,0.193636534422,10.370915,0.9997301973810001,0.022203999999999998,0.149816,0.005712000000000001,0.004012,0.033124,0
10.827048000000001,0.199088731114,8.912928,0.993255867316,0.016402,0.130154,0.005676,0.004059,0.019321000000000005,0
10.454114,0.19902247001999998,7.9849179999999995,0.994006669711,0.022861999999999997,0.167134,0.006253,0.004514,0.025921000000000003,0
10.680984,0.18526398686,10.532160000000001,1.00260510536,0.013111999999999999,0.082104,0.008084,0.004514999999999999,0.022201,0
10.21632,0.166099889968,9.726787999999999,0.998784864676,0.019176,0.09792,0.007298,0.004018000000000001,0.035344,0
14.923623,0.148028051205,9.602021,1.001108227779,0.029682,0.217107,0.006535999999999999,0.00342,0.037636,0
12.27366,0.14864567644,9.406368,0.9968004184800001,0.0297,0.16065000000000002,0.004455000000000001,0.0031680000000000002,0.0484,0
13.385088,0.17814456003600002,9.455616000000001,1.0028878935360002,0.03978,0.19752299999999998,0.008775,0.005265,0.06760000000000001,0
13.769098,0.18140102117600002,9.763348,0.9987983937040001,0.09065100000000001,0.259089,0.006808,0.005566,0.203401,0
10.23961,0.299843383203,8.811505,0.9961829617770002,0.100495,0.20974600000000002,0.023287,0.013723999999999998,0.255025,0
17.536132000000002,0.16748902084,12.085361,1.003853550712,0.190855,0.386876,0.00048300000000000003,0.002093,0.44222500000000003,0
15.990519,0.16437436425,12.087219,0.99806395025,0.179157,0.328143,0.0019779999999999997,0.002139,0.45024100000000006,0
12.80996,0.16436029724,10.794120000000001,0.9958936431450001,0.16789400000000002,0.277622,0.004575999999999999,0.0026560000000000004,0.43692100000000006,0
14.2956,0.16320295124999998,10.995699,1.004242160025,0.17712000000000003,0.324,0.004529999999999999,0.0021899999999999997,0.43033600000000005,0
17.657992,0.17451510166800002,11.406175,0.9964596854500001,0.200816,0.44105599999999995,0.00471,0.0020700000000000002,0.42510400000000004,0
16.963856,0.17923533516000004,16.372902,1.00499812929,0.032912,0.08588799999999999,0.001479,0.0015300000000000001,0.133518,0
16.21116,0.1793882948,17.3691,1.003088394,0.028652,0.067032,0.0026030000000000003,0.001786,0.136097,0
10.885146,0.19486561477499997,16.173198,1.00307873835,0.019992,0.035504,0.002527,0.001995,0.122451,0
11.59785,0.18941070779999997,15.338565,0.9991946888999998,0.020475,0.04473,0.0018,0.0019079999999999998,0.101075,0
19.69375,0.15183853642099998,14.715170000000002,0.991728622498,0.018094000000000002,0.10375000000000001,0.003002,0.001482,0.047524,0
8.90948,0.172387478319,13.40032,0.993637142112,0.00792,0.029616,0.0019890000000000003,0.001496,0.02739,0
4.489428,0.17914639627500004,11.73085,1.0043055548750002,0.00408,0.01062,0.002478,0.001848,0.018496000000000002,0
1.7331600000000003,0.18188979511300002,12.197770000000002,0.9998557376330002,0.001232,0.001452,0.0020399999999999997,0.0016,0.012544000000000001,0
5.453128,0.183747059576,13.560305000000001,0.9988575622300001,0.002592,0.010152,0.0022,0.00154,0.009216,0
36.766529999999996,0.226598039352,19.358289,0.999758942141,0.021306000000000002,0.19186,0.0031,0.00184,0.040401000000000006,0
49.45072499999999,0.295438798548,19.369725,0.9984155142419999,0.02502,0.338187,0.004444,0.002398,0.0324,0
49.611387,0.35026161464600003,18.553059,0.9973017830190001,0.028763999999999998,0.389079,0.0042899999999999995,0.0027059999999999996,0.035344,0
40.31953,0.373784230578,16.56919,0.9988697235219999,0.022785,0.338394,0.004392,0.002976,0.024025,0
21.056541000000003,0.322327283139,13.904143000000001,0.9967678689810001,0.013287,0.146157,0.003657,0.002553,0.016641,0
27.437517,0.30360263285999994,14.482197,1.000290779844,0.013068,0.21525899999999998,0.003634,0.002438,0.011663999999999999,0
22.623304,0.226374436794,15.640597999999997,0.9975284761529999,0.00498,0.11321200000000002,0.003498,0.002068,0.0036,0
18.930352,0.19199124161999997,14.69408,1.0026209284599998,0.003192,0.092036,0.0029259999999999998,0.00198,0.0017640000000000002,0
26.343880000000002,0.19834132129899998,15.365904,0.9991311479339999,0.010296,0.16796,0.0028799999999999997,0.00192,0.009801,0
21.835086,0.211680868443,14.428673999999999,0.9988358566229999,0.019185999999999998,0.150626,0.003565,0.002461,0.032761,0
10.245985,0.20408547494,12.817796000000001,0.99585163688,0.012348000000000001,0.046935,0.0038880000000000004,0.002568,0.038416000000000006,0
18.67995,0.173591612892,12.882247000000001,0.997615997546,0.019936,0.1512,0.0022890000000000002,0.0019950000000000002,0.031149999999999997,0
17.643832,0.1888241523,12.743528000000001,1.0045444902360001,0.027846,0.150813,0.003072,0.002208,0.055929999999999994,0
18.87349,0.17321481376,11.561575000000001,1.0013981420500002,0.035371999999999994,0.22347999999999998,0.003275,0.002075,0.056403999999999996,0
21.775145,0.164939989824,11.209044,1.002661517088,0.089496,0.40567,0.00405,0.002349,0.156816,0
26.720128,0.17364736143999998,11.806272000000002,0.9998205220799999,0.11940800000000001,0.570656,0.00459,0.0024029999999999998,0.192721,0
